per_sies;cod_ies;total_jce_mujeres;total_jce_hombres;total_jce_gral;prom_edad_jce_mujeres;prom_edad_jce_hombres;prom_edad_jce_inst;num_jce_1_inst;num_jce_2_inst;num_jce_3_mas_inst;num_jce_nform_doctor;num_jce_nform_magister;num_jce_nform_esp_med_odo;num_jce_nform_tit_prof;num_jce_nform_licen;num_jce_nform_tns;num_jce_nform_tnm;num_jce_nform_ens_media;num_jce_nform_stit_sgra;num_jce_nform_sin_info;num_jce_reg_ar_pa;num_jce_reg_tarap;num_jce_reg_antof;num_jce_reg_ataca;num_jce_reg_coqui;num_jce_reg_valpo;num_jce_reg_metro;num_jce_reg_ohigg;num_jce_reg_maule;num_jce_reg_nuble;num_jce_reg_biobi;num_jce_reg_arau;num_jce_reg_losri;num_jce_reg_losla;num_jce_reg_aysen;num_jce_reg_magal;num_jce_reg_sin_inf;num_jce_nac_chile;num_jce_nac_extra;num_jce_hrs_menos_11;num_jce_hrs_ent_11_22;num_jce_hrs_ent_23_38;num_jce_hrs_mas_38
PAC_2024;99;10.2272727272727;11.6590909090909;21.8863636363636;46.6288888888889;47.672514619883;47.1848390446521;0.181818181818182;5.40909090909091;2.36363636363636;;3.29545454545455;;18.3181818181818;;0.272727272727273;;;;;;;;;;;;;;;;;;21.8863636363636;;;;21.8863636363636;;1.84090909090909;5.97727272727273;4.15909090909091;9.90909090909091
PAC_2024;100;493.99866883117;1056.31166015886;1550.31032899004;44.8579026351286;46.5240541126036;45.9931432384697;83.9052272727272;163.734090909091;152.982077922078;14.7461363636364;509.099312770563;;806.507607128555;58.7509090909091;136.739090909091;4.06886363636364;7.53977272727273;;12.8586363636364;37.4440909090909;70.0745454545454;118.324772727273;32.9490909090909;64.8715909090909;58.7115909090908;512.452494588745;83.0197727272727;111.687379855827;71.6377272727272;149.797272727273;79.3593181818182;52.6561363636364;66.3075;16.1411363636364;24.8759090909091;;1511.67078353549;38.6395454545455;200.113409090909;839.982916666672;479.70991232336;30.5040909090909
PAC_2024;101;3.63636363636364;4.52272727272727;8.15909090909091;46.2;45.9195979899498;46.0445682451253;0.272727272727273;0.977272727272727;1.97727272727273;;1.72727272727273;;6.43181818181818;;;;;;;;;;;;8.15909090909091;;;;;;;;;;;;7.13636363636364;1.02272727272727;4.22727272727273;2.90909090909091;;1.02272727272727
PAC_2024;103;3.77840909090909;13.225;17.0034090909091;51.7962105263158;55.6327891390274;54.780244603355;;1.12363636363636;1.73295454545455;0.423409090909091;1.90204545454545;;13.8640909090909;0.193181818181818;;0.620681818181818;;;;;;;;;2.50568181818182;7.73227272727273;2.14340909090909;;;2.54545454545455;2.07659090909091;;;;;;17.0034090909091;;8.96613636363636;4.97181818181818;1.95181818181818;1.11363636363636
PAC_2024;104;14;20.4068181818182;34.4068181818182;50.9457792207792;51.1787504176412;51.0839553471167;2.26363636363636;4.22954545454546;1.47727272727273;2.125;14.3772727272727;;8.15681818181818;9.74772727272727;;;;;;;;;;;;34.4068181818182;;;;;;;;;;;34.2363636363636;0.170454545454545;9.16136363636364;6.17045454545455;4.075;15
PAC_2024;106;58.7954545454545;45.2272727272727;104.022727272727;39.185543100116;39.2185929648241;39.1999126065108;18.8863636363636;28.3409090909091;8.59090909090909;;28;;46.3636363636364;10.7954545454545;9.86363636363636;4;5;;;;;;;;;104.022727272727;;;;;;;;;;;99.6590909090909;4.36363636363636;12.9090909090909;25.1818181818182;16.6590909090909;49.2727272727273
PAC_2024;108;11.6363636363636;15.3522727272727;26.9886363636364;40.7578125;43.3974833456699;42.2593684210526;4.40909090909091;3.06818181818182;2.79545454545455;;10.6931818181818;;7.47727272727273;8.81818181818182;;;;;;;;;;;;26.9886363636364;;;;;;;;;;;25.2386363636364;1.75;2.09090909090909;7.75;5.85227272727273;11.2954545454545
PAC_2024;111;1425.57204545455;1964.49340909091;3390.06545454545;41.360491490099;43.9068392718872;42.8360628327898;345.997954545454;593.698409090909;340.095909090909;24.5229545454545;804.758181818182;4.07818181818182;1939.59045454545;230.069545454545;306.601590909091;30.9420454545455;49.4115909090909;;0.0909090909090909;;;;;;509.728863636363;2448.89545454545;;;;274.519318181818;32.1259090909091;;124.795909090909;;;;3287.61659090909;102.448863636364;87.3068181818182;399.260681818182;1322.90113636364;1580.59681818182
PAC_2024;113;78.2097727272727;57.6861363636364;135.895909090909;40.899379001113;42.674236365284;41.6527840492891;27.4909090909091;25.1604545454545;17.0552272727273;;28.1722727272727;;88.8145454545455;6.14295454545454;12.2547727272727;0.511363636363636;;;;;;4.29545454545455;;;;61.7311363636364;9.65113636363636;;;33.8961363636364;;26.3220454545455;;;;;134.385909090909;1.51;27.1722727272727;30.1581818181818;27.6872727272727;50.8781818181818
PAC_2024;116;270.204545454546;338.142045454546;608.346590909088;43.7738842627639;44.5114795086788;44.1838675993984;56.3538636363636;88.3077272727273;84.3897727272727;3.79613636363636;121.862272727273;;439.525909090909;14.2084090909091;27.5902272727273;;1.36363636363636;;;18.0936363636364;36.5015909090909;38.5161363636364;18.4931818181818;46.9752272727272;16.6565909090909;157.7975;25.0477272727273;50.3088636363636;22.0431818181818;64.3447727272728;36.2272727272727;20.6143181818182;47.1872727272727;;9.53931818181818;;599.459999999997;8.88659090909091;188.319772727273;183.113863636364;80.6068181818182;156.306136363636
PAC_2024;117;304.454545454545;295.75;600.204545454546;43.6112272320095;44.642511334819;44.1193911166649;50.3181818181818;123.886363636364;88.8636363636364;42.7727272727273;240.590909090909;;260.545454545455;45.0681818181818;8.15909090909091;;3.06818181818182;;;;;;;;;600.204545454546;;;;;;;;;;;458.454545454545;141.75;;127;110.25;362.954545454545
PAC_2024;120;13.6818181818182;14.2045454545455;27.8863636363636;42.5116279069767;46.8496;44.721271393643;4.22727272727273;4.15909090909091;3.18181818181818;0.522727272727273;3.06818181818182;;19.5;1.79545454545455;3;;;;;;;;;;3.68181818181818;7.22727272727273;;;5.84090909090909;11.1363636363636;;;;;;;27.1590909090909;0.727272727272727;15.1363636363636;11.1818181818182;1.56818181818182;
PAC_2024;123;311.575;235.145454545454;546.720454545454;38.3115038696359;39.9186190365732;39.0027270044105;131.463636363636;107.663636363636;45.1522727272727;1.11363636363636;84.9159090909091;;396.452272727273;10.7045454545455;44.4431818181818;0.909090909090909;8.18181818181818;;;;;;;79.1409090909091;;327.559090909091;64.2454545454545;;;;75.775;;;;;;536.002272727272;10.7181818181818;51.5295454545455;109.861363636364;110.045454545455;275.284090909091
PAC_2024;129;17.1063636363636;31.7215909090909;48.8279545454545;41.5115454110645;48.8133834855812;46.255260818365;5.74840909090909;4.82954545454545;4.78409090909091;0.136363636363636;4.72727272727273;;22.4545454545455;13.0227272727273;1.35795454545455;0.0681818181818182;;;7.06090909090909;;;;;;8.89068181818182;39.9372727272727;;;;;;;;;;;43.7995454545455;5.02840909090909;10.5338636363636;12.0838636363636;14.3636363636364;11.8465909090909
PAC_2024;132;6.68181818181818;5.40909090909091;12.0909090909091;37.7414965986395;52.5210084033613;44.3533834586466;4.59090909090909;0.0909090909090909;2;;0.0909090909090909;;5.22727272727273;0.272727272727273;5.5;;;;1;;;;;;;12.0909090909091;;;;;;;;;;;12.0909090909091;;0.318181818181818;1.77272727272727;;10
PAC_2024;137;15.3636363636364;15.0909090909091;30.4545454545455;42.7692307692308;43.0873493975904;42.9268656716418;2.81818181818182;6.36363636363636;3.95454545454545;;11.8181818181818;;8.95454545454546;8.68181818181818;1;;;;;;;;;;;30.4545454545455;;;;;;;;;;;30.2727272727273;0.181818181818182;2.22727272727273;4.63636363636364;11.9545454545455;11.6363636363636
PAC_2024;139;98.8411363636364;88.9288636363636;187.77;43.7327483726182;49.1902976587518;46.3174725365172;25.0245454545455;25.3363636363636;33.8609090909091;4.59954545454545;93.4265909090909;0.204545454545455;;85.4584090909091;1.25568181818182;2.75704545454545;;;0.0681818181818182;;;;;;;;;;36.9363636363636;150.833636363636;;;;;;;186.440454545455;1.32954545454545;45.9118181818182;74.4404545454545;23.4390909090909;43.9786363636364
PAC_2024;143;1395.90909090909;1375.38636363636;2771.29545454545;40.0918918918923;43.4827569112812;41.7747689380567;439.227272727273;540.068181818182;308.477272727273;6.70454545454545;336.704545454545;;459.340909090909;1369.56818181818;519.204545454546;46.4545454545455;26.5909090909091;;6.72727272727273;;;188.909090909091;;111.568181818182;294.159090909091;1354.75;213.772727272727;136.931818181818;18.6590909090909;171.545454545455;104;;177;;;;2675.38636363636;95.9090909090909;175.227272727273;555.977272727273;709.045454545455;1331.04545454545
PAC_2024;144;25.4090909090909;52.5227272727273;77.9318181818182;42.2674418604651;47.0977931631329;45.5228929717119;4.43181818181818;14.1590909090909;3.72727272727273;0.477272727272727;6.56818181818182;;40;20.1590909090909;4.34090909090909;0.0227272727272727;5.54545454545455;;0.818181818181818;;;;;;18.4090909090909;59.5227272727273;;;;;;;;;;;76.6136363636364;1.31818181818182;28.6363636363636;36.4545454545455;12.8409090909091;
