per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;coho_mat;tasa_ret_1er_anio;tasa_ret_2do_anio
2019-2020;82;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;2017;0.6656;0.483974358974359
2019-2020;83;Salud;Institutos Profesionales;Nutrición y Dietética;2017;0.6363636363636364;0.5372168284789643
2019-2020;84;Educación;Institutos Profesionales;Pedagogía en Educación Básica;2017;;
2019-2020;85;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;2017;;
2019-2020;86;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;2017;;
2019-2020;87;Educación;Institutos Profesionales;Pedagogía en Idiomas;2017;;
2019-2020;88;Educación;Institutos Profesionales;Psicopedagogía;2017;0.7069825436408977;0.5698254364089775
2019-2020;89;Ciencias Sociales;Institutos Profesionales;Publicidad;2017;0.7547974413646056;0.6844349680170576
2019-2020;90;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;2017;0.8085106382978723;0.7276595744680852
2019-2020;91;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;2017;0.7744510978043913;
2019-2020;92;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;2017;0.6920940566561747;
2019-2020;93;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2017;0.6963524396020844;
2019-2020;94;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2017;0.8003442340791739;
2019-2020;95;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2017;0.6735215651400622;
2019-2020;96;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2017;0.7597816196542311;
2019-2020;97;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2017;0.676530612244898;
2019-2020;98;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;2017;0.6222222222222222;
2019-2020;99;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2017;0.7411689145793192;
2019-2020;100;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;2017;0.7901234567901234;
2019-2020;101;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2017;0.7234957020057307;
2019-2020;102;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2017;0.6465246245197346;
2019-2020;103;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2017;0.6883333333333334;
2019-2020;104;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2017;0.6508928571428572;
2019-2020;105;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2017;0.6560814859197124;
2019-2020;106;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2017;0.7971014492753623;
2019-2020;107;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2017;0.7066337041615163;
2019-2020;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2017;0.6752827140549273;
2019-2020;109;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2017;0.6787878787878788;
2019-2020;110;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2017;0.7183406113537117;
2019-2020;111;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2017;0.7119675456389453;
2019-2020;112;Salud;Institutos Profesionales;Técnico en Enfermería;2017;0.7333819545738696;
2019-2020;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;2017;0.5666666666666667;
2019-2020;114;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2017;0.7096188747731398;
2019-2020;115;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2017;0.5870736086175943;
2019-2020;116;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2017;0.8017241379310345;
2019-2020;117;Administración y Comercio;Institutos Profesionales;Técnico en Logística;2017;0.6402997502081599;
2019-2020;118;Tecnología;Institutos Profesionales;Técnico en Mantenimiento Industrial;2017;0.6840882694541232;
2019-2020;119;Salud;Institutos Profesionales;Técnico en Masoterapia;2017;0.7111111111111111;
2019-2020;120;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2017;0.7324983943481054;
2019-2020;121;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2017;0.7215657311669128;
2019-2020;122;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2017;0.6159855769230769;
2019-2020;123;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;2017;0.9210526315789473;
2019-2020;124;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2017;0.85625;
2019-2020;125;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2017;0.6763157894736842;
2019-2020;126;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2017;0.7021705079436116;
2019-2020;127;Tecnología;Institutos Profesionales;Técnico en Sonido;2017;0.6965317919075145;
2019-2020;128;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2017;0.7058823529411765;
2019-2020;129;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;2017;0.7477477477477478;
2019-2020;130;Tecnología;Institutos Profesionales;Técnico en Topografía;2017;0.655705996131528;
2019-2020;131;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;2017;0.5182481751824818;
2019-2020;132;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2017;0.719824433065106;
2019-2020;133;Derecho;Institutos Profesionales;Técnico Jurídico;2017;0.6229007633587786;
2019-2020;134;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2017;0.7039106145251397;
2019-2020;135;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2017;0.8359375;
2019-2020;136;Salud;Institutos Profesionales;Terapia Ocupacional;2017;0.8337078651685393;0.7280898876404495
2019-2020;137;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2017;0.6298517995765702;0.4618913196894848
2019-2020;138;Humanidades;Institutos Profesionales;Traducción e Interpretación;2017;0.6633663366336634;0.48514851485148514
2018-2019;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2016;0.6638655462184874;
2018-2019;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;2016;0.5918367346938775;
2018-2019;3;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;2016;0.6792452830188679;
2018-2019;4;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2016;0.6882267441860465;
2018-2019;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2016;0.7708968883465528;
2018-2019;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2016;0.7699115044247787;
2018-2019;7;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2016;0.7023696682464455;
2018-2019;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2016;0.6733772995487678;
2018-2019;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2016;0.6539325842696629;
2018-2019;10;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;2016;0.6090909090909091;
2018-2019;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2016;0.6274509803921569;
2018-2019;12;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;2016;0.6818181818181818;
2018-2019;13;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2016;0.7466666666666667;
2018-2019;14;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;2016;0.7058823529411765;
2018-2019;15;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2016;0.6576576576576577;
2018-2019;16;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2016;0.6817325800376648;
2018-2019;17;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2016;0.5794915984489444;
2018-2019;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2016;0.6557998483699773;
2018-2019;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;2016;;
2018-2019;20;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2016;0.6175953079178885;
2018-2019;21;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;2016;;
2018-2019;22;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2016;0.6257206208425721;
2018-2019;23;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2016;0.6091549295774648;
2018-2019;24;Salud;Centros de Formación Técnica;Técnico en Enfermería;2016;0.7000121847203606;
2018-2019;25;Salud;Centros de Formación Técnica;Técnico en Farmacia;2016;0.7261146496815286;
2018-2019;26;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2016;0.6600744532340623;
2018-2019;27;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2016;0.6176470588235294;
2018-2019;28;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;2016;;
2018-2019;29;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2016;0.684346701164295;
2018-2019;30;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2016;0.7516556291390728;
2018-2019;31;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2016;0.6802083333333333;
2018-2019;32;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2016;0.7127708621484555;
2018-2019;33;Salud;Centros de Formación Técnica;Técnico en Masoterapia;2016;0.6504065040650406;
2018-2019;34;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2016;0.6483890954151177;
2018-2019;35;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2016;0.65;
2018-2019;36;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;2016;0.5403422982885085;
2018-2019;37;Salud;Centros de Formación Técnica;Técnico en Podología;2016;0.7616707616707616;
2018-2019;38;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2016;0.532079274437353;
2018-2019;39;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2016;0.6084905660377359;
2018-2019;40;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2016;0.670846394984326;
2018-2019;41;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2016;0.7397260273972602;
2018-2019;42;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2016;0.59;
2018-2019;43;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2016;0.6593406593406593;
2018-2019;44;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2016;0.6742021276595744;
2018-2019;45;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2016;0.5967479674796748;
2018-2019;46;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2016;0.7722419928825622;
2018-2019;47;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2016;0.6201478743068392;
2018-2019;48;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2016;0.6672504378283712;
2018-2019;49;Derecho;Centros de Formación Técnica;Técnico Jurídico;2016;0.6610526315789473;
2018-2019;50;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2016;0.7777777777777778;
2018-2019;51;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;2016;0.6108949416342413;0.4785992217898833
2018-2019;52;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2016;0.6553701772679875;0.5231251633133003
2018-2019;53;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;2016;0.7777777777777778;0.6508422664624809
2018-2019;54;Ciencias Sociales;Institutos Profesionales;Administración Pública;2016;0.8527131782945736;0.6744186046511628
2018-2019;55;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;2016;0.8183856502242153;0.7257336343115124
2018-2019;56;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;2016;0.8149405772495756;0.7181663837011885
2018-2019;57;Tecnología;Institutos Profesionales;Construcción Civil;2016;0.6431492842535788;0.495837669094693
2018-2019;58;Administración y Comercio;Institutos Profesionales;Contador Auditor;2016;0.7135374697824335;0.586843160850381
2018-2019;59;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;2016;0.7485380116959064;0.7017543859649122
2018-2019;60;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;2016;0.7391304347826086;0.631578947368421
2018-2019;61;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;2016;0.7511520737327189;0.6438992042440318
2018-2019;62;Tecnología;Institutos Profesionales;Diseño Industrial;2016;0.7451923076923077;0.6842105263157895
2018-2019;63;Arte y Arquitectura;Institutos Profesionales;Fotografía;2016;0.6242038216560509;0.5095541401273885
2018-2019;64;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;2016;0.813588850174216;0.7077464788732394
2018-2019;65;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;2016;0.543859649122807;0.36283185840707965
2018-2019;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;2016;0.7329700272479565;0.6176470588235294
2018-2019;67;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;2016;0.7057886351566649;0.6070100902814658
2018-2019;68;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;2016;0.75;0.667574931880109
2018-2019;69;Tecnología;Institutos Profesionales;Ingeniería en Construcción;2016;0.7466216216216216;0.6591928251121076
2018-2019;70;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;2016;0.68688293370945;0.605890603085554
2018-2019;71;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;2016;0.7612456747404844;0.6068965517241379
2018-2019;72;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;2016;0.5899280575539568;0.48905109489051096
2018-2019;73;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;2016;0.7231638418079096;0.49732620320855614
2018-2019;74;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;2016;0.7880434782608695;0.7010869565217391
2018-2019;75;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;2016;0.7565833896016205;0.6519793459552495
2018-2019;76;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;2016;0.819672131147541;0.7903225806451613
2018-2019;77;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;2016;0.6923076923076923;0.555765595463138
2018-2019;78;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;2016;0.6385061638868745;0.48096632503660325
2018-2019;79;Tecnología;Institutos Profesionales;Ingeniería en Química;2016;0.7203389830508474;0.6491228070175439
2018-2019;80;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;2016;0.7436940602115542;0.5978878960194963
2018-2019;81;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;2016;0.813953488372093;0.6666666666666666
2018-2019;82;Tecnología;Institutos Profesionales;Ingeniería en Sonido;2016;0.7802690582959642;0.6666666666666666
2018-2019;83;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;2016;0.7224669603524229;0.6171171171171171
2018-2019;84;Tecnología;Institutos Profesionales;Ingeniería Industrial;2016;0.5704545454545454;0.35
2018-2019;85;Tecnología;Institutos Profesionales;Ingeniería Mecánica;2016;0.7793367346938775;0.6626506024096386
2018-2019;86;Salud;Institutos Profesionales;Kinesiología;2016;0.7366863905325444;0.5833333333333334
2018-2019;87;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;2016;0.620253164556962;0.44
2018-2019;88;Salud;Institutos Profesionales;Nutrición y Dietética;2016;0.5465994962216625;0.44584382871536526
2018-2019;89;Educación;Institutos Profesionales;Pedagogía en Educación Básica;2016;;
2018-2019;90;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;2016;;
2018-2019;91;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;2016;;
2018-2019;92;Educación;Institutos Profesionales;Pedagogía en Idiomas;2016;;
2018-2019;93;Educación;Institutos Profesionales;Psicopedagogía;2016;0.7109756097560975;0.5269168026101142
2018-2019;94;Ciencias Sociales;Institutos Profesionales;Publicidad;2016;0.7113207547169811;0.6153846153846154
2018-2019;95;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;2016;0.7901234567901234;0.7131147540983607
2018-2019;96;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;2016;0.712430426716141;
2018-2019;97;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;2016;0.7515063870812244;
2018-2019;98;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2016;0.7372304199772985;
2018-2019;99;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2016;0.7489687684148497;
2018-2019;100;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2016;0.6811188811188811;
2018-2019;101;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2016;0.737746124842899;
2018-2019;102;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2016;0.6422338568935427;
2018-2019;103;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;2016;0.6060606060606061;
2018-2019;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2016;0.6767337807606264;
2018-2019;105;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;2016;0.6422018348623854;
2018-2019;106;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2016;0.7046070460704607;
2018-2019;107;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2016;0.6079797340088664;
2018-2019;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2016;0.6700167504187605;
2018-2019;109;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2016;0.5986059860598606;
2018-2019;110;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2016;0.6801552106430155;
2018-2019;111;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2016;0.7555321390937829;
2018-2019;112;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2016;0.643883495145631;
2018-2019;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2016;0.6477611940298508;
2018-2019;114;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2016;0.5989492119089317;
2018-2019;115;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2016;0.648786717752235;
2018-2019;116;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2016;0.7352941176470589;
2018-2019;117;Salud;Institutos Profesionales;Técnico en Enfermería;2016;0.711489776046738;
2018-2019;118;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;2016;0.5683060109289617;
2018-2019;119;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2016;0.657185628742515;
2018-2019;120;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2016;0.5221238938053098;
2018-2019;121;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2016;0.8265582655826558;
2018-2019;122;Administración y Comercio;Institutos Profesionales;Técnico en Logística;2016;0.6588324488248674;
2018-2019;123;Salud;Institutos Profesionales;Técnico en Masoterapia;2016;0.6446188340807175;
2018-2019;124;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2016;0.6827697262479872;
2018-2019;125;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2016;0.7289198606271777;
2018-2019;126;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2016;0.5819364523392544;
2018-2019;127;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;2016;0.8;
2018-2019;128;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2016;0.7974683544303798;
2018-2019;129;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2016;0.6972222222222222;
2018-2019;130;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2016;0.6920245398773006;
2018-2019;131;Tecnología;Institutos Profesionales;Técnico en Sonido;2016;0.6498599439775911;
2018-2019;132;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2016;0.7008547008547008;
2018-2019;133;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;2016;0.5882352941176471;
2018-2019;134;Tecnología;Institutos Profesionales;Técnico en Topografía;2016;0.645466847090663;
2018-2019;135;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;2016;0.5018181818181818;
2018-2019;136;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2016;0.6742815033161386;
2018-2019;137;Derecho;Institutos Profesionales;Técnico Jurídico;2016;0.6296296296296297;
2018-2019;138;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2016;0.7657657657657657;
2018-2019;139;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2016;0.8014705882352942;
2018-2019;140;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2016;0.6351871283665618;0.4339291973361374
2017-2018;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2015;0.674937965260546;
2017-2018;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Computacional;2015;;
2017-2018;3;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;2015;0.7068965517241379;
2017-2018;4;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;2015;0.6933333333333334;
2017-2018;5;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2015;0.6929601357082273;
2017-2018;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2015;0.7249740214755802;
2017-2018;7;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2015;0.7655367231638418;
2017-2018;8;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2015;0.6715195632393085;
2017-2018;9;Agropecuaria;Centros de Formación Técnica;Técnico en Acuicultura y Pesca;2015;0.6176470588235294;
2017-2018;10;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2015;0.6703855619360132;
2017-2018;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2015;0.6942880128720836;
2017-2018;12;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;2015;0.6235294117647059;
2017-2018;13;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2015;0.6335877862595419;
2017-2018;14;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;2015;0.702054794520548;
2017-2018;15;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2015;0.6796116504854369;
2017-2018;16;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;2015;0.8484848484848485;
2017-2018;17;Tecnología;Centros de Formación Técnica;Técnico en Análisis de Sistemas;2015;0.5161290322580645;
2017-2018;18;Tecnología;Centros de Formación Técnica;Técnico en Biotecnología Industrial;2015;;
2017-2018;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2015;0.677570093457944;
2017-2018;20;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2015;0.6155543298400441;
2017-2018;21;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2015;0.5918570009930486;
2017-2018;22;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Computacional;2015;;
2017-2018;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2015;0.6830985915492958;
2017-2018;24;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;2015;0.825531914893617;
2017-2018;25;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2015;0.5961768219832736;
2017-2018;26;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;2015;0.5675675675675675;
2017-2018;27;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Diseño Gráfico;2015;0.4918032786885246;
2017-2018;28;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2015;0.6120764552562988;
2017-2018;29;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2015;0.5915915915915916;
2017-2018;30;Salud;Centros de Formación Técnica;Técnico en Enfermería;2015;0.6731190650109569;
2017-2018;31;Salud;Centros de Formación Técnica;Técnico en Farmacia;2015;0.7386363636363636;
2017-2018;32;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2015;0.6694510739856802;
2017-2018;33;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2015;0.5714285714285714;
2017-2018;34;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;2015;0.6590909090909091;
2017-2018;35;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2015;0.6493506493506493;
2017-2018;36;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2015;0.7456828885400314;
2017-2018;37;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2015;0.6776556776556777;
2017-2018;38;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2015;0.7498736735725113;
2017-2018;39;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2015;0.6483286908077994;
2017-2018;40;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2015;0.6246498599439776;
2017-2018;41;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;2015;0.5982241953385128;
2017-2018;42;Salud;Centros de Formación Técnica;Técnico en Podología;2015;0.7868852459016393;
2017-2018;43;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2015;0.5561419472247497;
2017-2018;44;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2015;0.589041095890411;
2017-2018;45;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2015;0.6081081081081081;
2017-2018;46;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2015;0.7411764705882353;
2017-2018;47;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2015;0.7294117647058823;
2017-2018;48;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2015;0.6524064171122995;
2017-2018;49;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2015;0.640625;
2017-2018;50;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2015;0.6137566137566137;
2017-2018;51;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2015;0.7285714285714285;
2017-2018;52;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2015;0.5965909090909091;
2017-2018;53;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2015;0.6954787234042553;
2017-2018;54;Derecho;Centros de Formación Técnica;Técnico Jurídico;2015;0.6146953405017921;
2017-2018;55;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2015;0.768595041322314;
2017-2018;56;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;2015;0.608540925266904;0.4234875444839858
2017-2018;57;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2015;0.664179104477612;0.5449871465295629
