per_sies;cod_ies;total_mujeres;total_hombres;total_gral;prom_edad_mujeres;prom_edad_hombres;prom_edad_inst;num_acad_1_inst;num_acad_2_inst;num_acad_3_mas_inst;num_acad_nform_doctor;num_acad_nform_magister;num_acad_nform_esp_med_odo;num_acad_nform_tit_prof;num_acad_nform_licencia;num_acad_nform_tns;num_acad_nform_tnm;num_acad_nform_ens_media;num_acad_nform_stit_sgra;num_acad_nform_sin_info;num_acad_reg_ar_pa;num_acad_reg_tarap;num_acad_reg_antof;num_acad_reg_ataca;num_acad_reg_coqui;num_acad_reg_valpo;num_acad_reg_metro;num_acad_reg_ohigg;num_acad_reg_maule;num_acad_reg_nuble;num_acad_reg_biobi;num_acad_reg_arau;num_acad_reg_losri;num_acad_reg_losla;num_acad_reg_aysen;num_acad_reg_magal;num_acad_reg_sin_inf;num_acad_nac_chile;num_acad_nac_extra;prom_gral_hrs_acad;prom_muj_hrs_acad;prom_hom_hrs_acad;num_acad_hrs_menos_11;num_acad_hrs_ent_11_22;num_acad_hrs_ent_23_38;num_acad_hrs_mas_38;num_acad_hrs_sin_info
PAC_2020;99;13;24;37;46.9230769230769;47.0416666666667;47;;7;2;1;6;;26;;4;;;;;;;;;;;;;;;;;;37;;;;36;1;19.9243243243243;21.3153846153846;19.1708333333333;15;10;5;7;
PAC_2020;100;1236;2387;3623;43.5428802588997;45.036866359447;44.5271874137455;291;422;299;36;936;;2172;125;301;;2;;51;89;118;211;65;157;179;1172;135;304;190;322;216;127;176;66;96;;3547;76;13.2411123378415;12.6742637540452;13.534629241726;1627;1546;427;23;
PAC_2020;101;35;31;66;40.2857142857143;45.4838709677419;42.7272727272727;10;12;11;;4;;47;13;2;;;;;;;;;;58;;;;;;;;;8;;;64;2;7.54545454545455;8.14285714285714;6.87096774193548;53;12;;1;
PAC_2020;103;74;217;291;46.1486486486486;49.9723502304147;49;7;25;33;3;64;;208;7;9;;;;;;;;;;31;162;31;;;39;28;;;;;;289;2;14.7731958762887;16.2837837837838;14.258064516129;144;93;20;34;
PAC_2020;104;32;84;116;49.0625;48.7976190476191;48.8706896551724;7;9;3;3;40;;72;1;;;;;;;;;;;;116;;;;;;;;;;;113;3;13.325;19.21875;11.0797619047619;73;29;2;12;
PAC_2020;106;76;86;162;40.8157894736842;39.2441860465116;39.9814814814815;24;31;9;2;57;;65;33;4;;1;;;;;;;;;162;;;;;;;;;;;158;4;10.0308641975309;8.82894736842105;11.093023255814;121;31;2;8;
PAC_2020;108;13;11;24;39.8461538461538;42.5454545454545;41.0833333333333;5;5;2;1;14;;6;3;;;;;;;;;;;;24;;;;;;;;;;;22;2;21.9583333333333;23.8461538461538;19.7272727272727;5;8;8;3;
PAC_2020;111;1862;2968;4830;39.8157894736842;42.3429919137466;41.3687370600414;612;749;346;33;1211;;2867;244;382;49;20;;24;;;;;;890;3445;;;;398;26;;71;;;;4718;112;27.9205962732919;29.4668259935553;26.9505559299191;613;1093;1798;1326;
PAC_2020;113;280;212;492;39.0892857142857;41.3915094339623;40.0813008130081;113;97;39;2;41;;135;274;38;;2;;;;;28;;;;96;75;;;166;;127;;;;;483;9;11.1113821138211;11.83825;10.1513679245283;354;84;10;44;
PAC_2020;116;940;1295;2235;40.8457446808511;42.411583011583;41.7530201342282;287;346;205;15;328;;1720;38;94;;;;40;97;128;138;57;185;118;336;82;195;86;283;164;99;215;;52;;2204;31;11.0330246085011;11.8496914893617;10.4402316602317;1604;332;124;175;
PAC_2020;117;311;275;586;41.4533762057878;42.6981818181818;42.037542662116;69;145;70;12;192;;355;22;5;;;;;;;;;;;586;;;;;;;;;;;533;53;31.4505119453925;32.2347266881029;30.5636363636364;164;55;45;322;
PAC_2020;120;38;33;71;42.9736842105263;47.2727272727273;44.9718309859155;13;8;12;;10;;46;10;5;;;;;;;;;;8;9;;;8;46;;;;;;;71;;22.7323943661972;22.5263157894737;22.969696969697;32;12;5;22;
PAC_2020;123;608;530;1138;38.3881578947368;40.4452830188679;39.3462214411248;271;195;88;4;122;;790;132;86;4;;;;;;;;174;;617;162;;;;185;;;;;;1119;19;19.3007469244288;20.9605263157895;17.3966981132075;476;309;126;227;
PAC_2020;129;54;101;155;40.2962962962963;44.029702970297;42.7290322580645;15;24;10;1;11;;74;39;5;1;;;24;;;;;;26;129;;;;;;;;;;;144;11;14.3709677419355;12.9907407407407;15.1089108910891;82;34;30;9;
PAC_2020;132;80;150;230;43.875;43.46;43.604347826087;20;20;28;2;23;;163;22;20;;;;;;;;;;;184;;;;46;;;;;;;222;8;13.6;14.5875;13.0733333333333;118;72;25;15;
PAC_2020;137;26;18;44;43.9615384615385;37.2222222222222;41.2045454545455;7;8;6;1;11;;19;13;;;;;;;;;;;;44;;;;;;;;;;;43;1;22.8409090909091;21.0384615384615;25.4444444444444;11;13;13;7;
PAC_2020;138;1;;1;40;;40;;1;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;4;4;;1;;;;
PAC_2020;139;276;331;607;43.1992753623188;47.1873111782477;45.3739703459638;66;92;74;12;251;;327;2;15;;;;;;;;;;;;;;134;473;;;;;;;605;2;11.9662767710049;11.8583333333333;12.0562839879154;376;174;14;43;
PAC_2020;140;3;;3;62.3333333333333;;62.3333333333333;;;1;;2;;1;;;;;;;;;;;;3;;;;;;;;;;;;3;;4;4;;3;;;;
PAC_2020;143;2166;2265;4431;39.1394275161588;41.4940397350993;40.3430376890093;806;785;411;10;946;2;2686;67;620;27;3;;70;;;287;;189;525;1863;350;280;;346;185;;406;;;;4321;110;24.2793951703904;24.7913204062789;23.7898454746137;998;1248;1172;1013;
PAC_2020;144;116;252;368;40.8448275862069;43.5674603174603;42.7092391304348;37;46;20;3;38;;188;86;22;;29;;2;;;;;;85;283;;;;;;;;;;;362;6;11.6014402173913;9.78103448275862;12.4394047619048;249;72;22;25;
PAC_2020;148;1;;1;57;;57;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;6;6;;1;;;;
PAC_2020;152;320;250;570;37.55;40.8;38.9754385964912;152;102;42;1;34;;425;33;43;7;27;;;;;1;102;;1;404;;59;;1;;;1;;1;;556;14;24.319298245614;24.784375;23.724;168;152;58;192;
PAC_2020;155;105;141;246;44.4952380952381;44.5035460992908;44.5;20;41;25;2;25;;154;32;32;;;;1;;;;;;8;238;;;;;;;;;;;239;7;16.6801219512195;18.6100952380952;15.2429078014184;127;48;43;28;
PAC_2020;162;16;60;76;39.8125;41.0333333333333;40.7763157894737;4;6;5;1;11;;52;4;8;;;;;;;;;;;76;;;;;;;;;;;70;6;13.0789473684211;14.375;12.7333333333333;43;20;4;9;
PAC_2020;165;156;293;449;42.4038461538462;46.3686006825939;44.9910913140312;36;62;35;10;85;;341;11;2;;;;;;;;;;85;;105;55;;29;78;70;8;19;;;444;5;11.3518930957684;11.6153846153846;11.2116040955631;275;126;25;23;
PAC_2020;170;1;8;9;64;53.625;54.7777777777778;;;;;1;;4;3;1;;;;;2;;;;;;7;;;;;;;;;;;8;1;7.88888888888889;8;7.875;9;;;;
PAC_2020;171;25;75;100;46.36;48.7333333333333;48.14;4;8;7;2;37;;54;2;1;1;1;;2;;;;;;;100;;;;;;;;;;;98;2;10.7075;11.96;10.29;72;16;4;8;
PAC_2020;176;162;102;264;43.0679012345679;40.0588235294118;41.905303030303;60;35;32;1;19;;204;31;7;1;;;1;;;;58;47;;6;;29;44;74;;;6;;;;260;4;20.4825757575758;21.9314814814815;18.1813725490196;121;35;47;61;
PAC_2020;183;7;3;10;52.5714285714286;45.6666666666667;50.5;1;;2;;3;;4;2;1;;;;;;;;;;;10;;;;;;;;;;;10;;14.7;16.2857142857143;11;4;4;1;1;
PAC_2020;193;12;59;71;41.4166666666667;44.8813559322034;44.2957746478873;3;4;5;2;12;;51;;2;4;;;;;;;;;;71;;;;;;;;;;;69;2;11.1543661971831;11.3083333333333;11.1230508474576;49;17;;5;
PAC_2020;214;103;76;179;38.252427184466;37.2105263157895;37.8100558659218;47;29;13;;4;;132;1;27;6;8;;1;;;;;;40;118;21;;;;;;;;;;175;4;16.2458100558659;18.0388349514563;13.8157894736842;5;150;2;22;
PAC_2020;218;222;171;393;43.509009009009;41.4035087719298;42.5928753180662;65;69;44;2;38;3;276;25;38;;;;11;;;;;;;393;;;;;;;;;;;384;9;15.1526717557252;16.8108108108108;13;203;103;32;55;
PAC_2020;229;4;;4;58.5;;58.5;;;2;;;;2;;2;;;;;;;;;;;4;;;;;;;;;;;4;;8.8125;8.8125;;3;1;;;
PAC_2020;236;2;1;3;61;51;57.6666666666667;;;;;;;3;;;;;;;;;;;;;3;;;;;;;;;;;3;;18.6666666666667;23;10;2;;;1;
PAC_2020;241;7;3;10;49.5714285714286;52.6666666666667;50.5;1;;4;;1;;9;;;;;;;;;;;;;10;;;;;;;;;;;5;5;15;12.7142857142857;20.3333333333333;7;1;;2;
PAC_2020;257;16;44;60;46.1875;42.5227272727273;43.5;5;3;3;;6;;31;8;15;;;;;;;;;60;;;;;;;;;;;;;59;1;13.1333333333333;13.0625;13.1590909090909;28;22;10;;
PAC_2020;260;1567;1152;2719;40.6400765794512;41.2369791666667;40.8929753585877;575;495;300;11;332;9;2061;40;236;;1;;29;97;120;136;58;212;146;520;127;253;137;263;242;107;220;;81;;2684;35;12.8538102243472;14.0745245692406;11.1933420138889;1761;420;272;266;
PAC_2020;261;1;3;4;58;41;45.25;;;;;;;3;;1;;;;;;;;;;;;;;;;4;;;;;;4;;4.25;9;2.66666666666667;4;;;;
PAC_2020;273;14;12;26;40.7142857142857;40.3333333333333;40.5384615384615;6;2;5;;6;;20;;;;;;;;;;;;;;;26;;;;;;;;;26;;13.6153846153846;12.2142857142857;15.25;15;7;1;3;
PAC_2020;280;168;159;327;41.8333333333333;42;41.914373088685;49;63;28;5;49;;254;13;6;;;;;;;;;;67;;66;20;;47;31;38;;58;;;321;6;10.1437308868502;11.3928571428571;8.82389937106918;228;73;13;13;
PAC_2020;307;3;4;7;45.3333333333333;41;42.8571428571429;;1;2;;1;;;;1;4;;;1;;;;;;;7;;;;;;;;;;;7;;3;3;3;7;;;;
PAC_2020;312;20;20;40;43.15;48.55;45.85;6;4;6;;10;1;26;;3;;;;;;;;;;3;37;;;;;;;;;;;37;3;15.15;11.6;18.7;18;13;7;2;
PAC_2020;319;13;5;18;44.7692307692308;44.4;44.6666666666667;4;2;4;;1;;17;;;;;;;;;;18;;;;;;;;;;;;;;17;1;5.77777777777778;6.07692307692308;5;17;;1;;
PAC_2020;328;27;13;40;39.8518518518519;41.6153846153846;40.425;11;6;7;;;;40;;;;;;;;;;;;;;;;;;21;19;;;;;40;;39.65;39.8518518518519;39.2307692307692;;;29;11;
PAC_2020;331;21;20;41;40.4285714285714;43.3;41.8292682926829;7;6;5;;4;;29;;7;;1;;;;;;;;;;;;;;;;41;;;;41;;18.4378048780488;16.5119047619048;20.46;22;5;5;9;
PAC_2020;367;183;217;400;37.1639344262295;39.7972350230415;38.5925;87;57;27;;33;1;320;27;1;11;7;;;;;;;;;;;400;;;;;;;;;396;4;14.657475;15.2117486338798;14.1900460829493;202;117;41;40;
PAC_2020;374;7;5;12;44.4285714285714;54.8;48.75;1;3;2;;;;9;;3;;;;;;;;;;;12;;;;;;;;;;;12;;12.4791666666667;14.4642857142857;9.7;8;2;1;1;
PAC_2020;382;5;19;24;46.4;44.9473684210526;45.25;1;;3;;3;;8;1;8;;1;;3;;;;;;;24;;;;;;;;;;;24;;7.70833333333333;6.2;8.10526315789474;21;1;1;1;
PAC_2020;390;1;5;6;58;45.6;47.6666666666667;;;;;1;;4;;;;;;1;;;;;;;6;;;;;;;;;;;6;;14.6666666666667;45;8.6;4;;1;1;
PAC_2020;398;18;15;33;41.4444444444444;42.2;41.7878787878788;5;9;2;;2;;30;1;;;;;;;;;;;33;;;;;;;;;;;;33;;7.54545454545455;8.29166666666667;6.65;26;6;1;;
PAC_2020;426;26;65;91;44.9615384615385;51.8153846153846;49.8571428571429;5;9;7;2;29;;54;3;3;;;;;;;;;;;91;;;;;;;;;;;88;3;12.2798901098901;12.3746153846154;12.242;53;30;;8;
PAC_2020;427;19;20;39;41.1052631578947;44.4;42.7948717948718;9;2;6;;;;34;;5;;;;;;;;;;25;14;;;;;;;;;;;37;2;14.4615384615385;12.1578947368421;16.65;20;14;2;3;
PAC_2020;430;1440;2648;4088;43.5229166666667;44.928247734139;44.4332191780822;358;473;341;38;1028;;2455;128;380;;2;;57;107;115;217;84;170;230;1362;158;307;205;345;212;138;224;90;124;;4008;80;13.6084858121332;13.9180625;13.4401359516617;1879;1550;610;49;
PAC_2020;435;38;30;68;40.0789473684211;40.4;40.2205882352941;13;16;3;1;6;;30;17;12;2;;;;;;;;;;68;;;;;;;;;;;67;1;8.08161764705882;11.345;3.948;58;1;1;8;
PAC_2020;450;53;65;118;38.6603773584906;43.2153846153846;41.1694915254237;20;22;7;;16;;76;2;22;1;1;;;;;;;;;;;;;118;;;;;;;117;1;16.4915254237288;14.7924528301887;17.8769230769231;66;16;19;17;
PAC_2020;456;103;153;256;39.6310679611651;41.8627450980392;40.96484375;32;44;17;;26;;201;4;25;;;;;;;41;;101;;;;;;114;;;;;;;252;4;17.19796875;16.5733980582524;17.618431372549;108;71;50;27;
PAC_2020;492;2;3;5;44.5;52.3333333333333;49.2;;1;1;;;;3;;2;;;;;;;;;;;5;;;;;;;;;;;5;;17.8;14;20.3333333333333;3;1;;1;
PAC_2020;498;41;58;99;45.9512195121951;45.1379310344828;45.4747474747475;6;12;15;;3;;80;6;10;;;;;;;;;;;52;;;;47;;;;;;;98;1;9.78787878787879;12.2439024390244;8.05172413793103;75;17;;7;
PAC_2020;534;1;5;6;74;50.2;54.1666666666667;;;;;;;2;2;2;;;;;;;;;;;6;;;;;;;;;;;6;;18.3333333333333;20;18;;6;;;
PAC_2020;536;69;67;136;41.2028985507246;44.2835820895522;42.7205882352941;21;23;14;2;35;;93;1;5;;;;;136;;;;;;;;;;;;;;;;;133;3;14.8382352941176;14.768115942029;14.910447761194;78;34;5;19;
PAC_2020;550;4;7;11;47.5;53.2857142857143;51.1818181818182;;1;2;;2;;4;;5;;;;;;;;;;11;;;;;;;;;;;;11;;34.0909090909091;30;36.4285714285714;;;6;5;
PAC_2020;591;5;14;19;45.2;41.1428571428571;42.2105263157895;1;;4;;;;11;2;2;4;;;;;;;;;;19;;;;;;;;;;;19;;8.39473684210526;8.4;8.39285714285714;13;5;1;;
PAC_2020;629;194;252;446;39.7938144329897;42.8809523809524;41.5381165919283;73;67;36;;31;;208;151;55;;1;;;;;;;;446;;;;;;;;;;;;440;6;12.0717488789238;12.6701030927835;11.6111111111111;296;91;12;47;
PAC_2020;633;63;59;122;41.2222222222222;42.4745762711864;41.827868852459;24;18;12;1;6;;91;9;13;1;;;1;;;;;;;;;;;;122;;;;;;121;1;6.08196721311475;6.65079365079365;5.47457627118644;105;15;2;;
PAC_2020;676;57;37;94;43.0877192982456;44;43.4468085106383;16;19;12;2;18;;53;5;11;;5;;;;;;;;48;46;;;;;;;;;;;93;1;11.6636170212766;10.3412280701754;13.7008108108108;72;6;;16;
PAC_2020;691;4;5;9;38.25;43.2;41;2;1;;;1;;7;;1;;;;;;;;;;;;;;;;;9;;;;;9;;10.2222222222222;7;12.8;7;2;;;
PAC_2020;693;6;34;40;35.6666666666667;43.1764705882353;42.05;2;4;;1;6;;15;10;;;8;;;;;;;;;40;;;;;;;;;;;38;2;14.01875;10.4583333333333;14.6470588235294;24;9;5;2;
PAC_2020;701;24;31;55;45.125;47.5483870967742;46.4909090909091;5;8;6;;11;;30;5;8;;1;;;;;;;;;55;;;;;;;;;;;55;;13.5636363636364;17.0104166666667;10.8951612903226;32;14;5;4;
PAC_2020;714;;5;5;;47.6;47.6;;;;;;;3;1;1;;;;;;;;;;;5;;;;;;;;;;;5;;38;;38;1;;;4;
PAC_2020;730;3;4;7;29.3333333333333;43.5;37.4285714285714;3;;;;1;;1;;5;;;;;;;;;;;7;;;;;;;;;;;5;2;45;45;45;;;;7;
PAC_2020;743;11;6;17;47;45;46.2941176470588;2;4;3;;4;;5;4;1;;3;;;;;;;;;17;;;;;;;;;;;16;1;9.17647058823529;12.4545454545455;3.16666666666667;14;;3;;
PAC_2020;754;1;25;26;41;63.48;62.6153846153846;;1;;;7;;13;;4;2;;;;;;;;;26;;;;;;;;;;;;26;;15.7692307692308;5;16.2;18;2;1;5;
PAC_2020;767;7;6;13;36.4285714285714;44.8333333333333;40.3076923076923;2;5;;;4;;1;8;;;;;;;;;;;;13;;;;;;;;;;;13;;6.84615384615385;7.28571428571429;6.33333333333333;11;2;;;
PAC_2020;906;21;38;59;42.3333333333333;40.9473684210526;41.4406779661017;4;11;4;;1;;54;1;3;;;;;;59;;;;;;;;;;;;;;;;59;;18.4067796610169;15.7619047619048;19.8684210526316;23;19;5;12;
PAC_2020;908;8;7;15;34.625;43.5714285714286;38.8;5;1;2;;2;;12;1;;;;;;;;15;;;;;;;;;;;;;;;15;;12.9333333333333;7.375;19.2857142857143;11;;2;2;
PAC_2020;910;12;33;45;44.25;47.4545454545455;46.6;2;3;7;;4;;24;14;3;;;;;;;;;45;;;;;;;;;;;;;41;4;26.0444444444444;23;27.1515151515152;9;18;;18;
PAC_2020;911;22;41;63;41.0454545454545;43.3658536585366;42.5555555555556;6;8;5;;12;;44;1;6;;;;;;;;;;63;;;;;;;;;;;;63;;14.952380952381;15.2272727272727;14.8048780487805;33;18;3;9;
PAC_2020;912;3;8;11;43.3333333333333;49.75;48;;1;2;;8;;3;;;;;;;;;;;;;11;;;;;;;;;;;11;;13.2727272727273;5;16.375;9;;;2;
PAC_2020;914;22;37;59;40.9545454545455;40.4324324324324;40.6271186440678;5;11;4;;5;;48;1;5;;;;;;;;;;;;;59;;;;;;;;;59;;9.31033898305085;10.4245454545455;8.64783783783783;51;3;1;4;
PAC_2020;916;8;22;30;41.375;39.0909090909091;39.7;2;3;2;;7;;12;8;3;;;;;;;;;;;;;;;;30;;;;;;30;;15.2;16.875;14.5909090909091;9;18;3;;
PAC_2020;917;7;12;19;40;37.8333333333333;38.6315789473684;2;3;2;;3;;15;;1;;;;;;;;;;;;;;;;;19;;;;;19;;12.3052631578947;13.8214285714286;11.4208333333333;9;10;;;
PAC_2020;918;5;12;17;37.2;45.9166666666667;43.3529411764706;2;3;;;4;;11;;2;;;;;;;;;;;;;;;;;;17;;;;17;;39.8823529411765;41.2;39.3333333333333;;;5;12;
PAC_2020;920;5;9;14;31.6;38.2222222222222;35.8571428571429;3;2;;;5;;8;;1;;;;;;;;;;;;;;;;;;;;14;;13;1;12.8571428571429;11.2;13.7777777777778;11;;;3;
PAC_2019;99;12;25;37;47.3333333333333;48.24;47.9459459459459;;6;2;1;6;;27;;2;;;1;;;;;;;;;;;;;;;37;;;;37;;20.1891891891892;21.6666666666667;19.48;7;20;4;6;
PAC_2019;100;1506;2585;4091;42.6341301460823;44.5860735009671;43.8675140552432;407;495;364;48;974;;2258;191;313;;;307;;100;160;228;84;183;94;1389;170;346;208;332;242;150;216;77;112;;3995;96;11.6924846391577;10.984348900516;12.1050387677436;2003;1777;295;16;
PAC_2019;101;32;29;61;39.21875;46.7586206896552;42.8032786885246;12;12;5;;4;;50;3;2;;;2;;;;;;;53;;;;;;;;;8;;;59;2;5.9672131147541;6.375;5.51724137931035;53;8;;;
PAC_2019;103;76;215;291;44.7368421052632;49.7720930232558;48.4570446735395;10;29;28;2;56;;217;5;11;;;;;;;;;;31;154;37;;;38;31;;;;;;287;4;17.3470790378007;18.0789473684211;17.0883720930233;127;78;51;35;
PAC_2019;104;37;88;125;47.9189189189189;49.8863636363636;49.304;6;14;6;4;43;;75;3;;;;;;;;;;;;125;;;;;;;;;;;122;3;14.296;18.0540540540541;12.7159090909091;73;25;9;18;
PAC_2019;106;65;63;128;40.0923076923077;39.0793650793651;39.59375;25;22;10;1;44;5;74;3;1;;;;;;;;;;;128;;;;;;;;;;;126;2;14.1171875;13.3538461538462;14.9047619047619;91;14;3;20;
PAC_2019;108;16;10;26;40.5625;46.8;42.9615384615385;8;3;3;1;14;;9;2;;;;;;;;;;;;26;;;;;;;;;;;24;2;18;18.75;16.8;7;14;4;1;
PAC_2019;109;3;2;5;52.6666666666667;43;48.8;;;2;;5;;;;;;;;;;;;;;;;;;5;;;;;;;;4;1;13.2;20.6666666666667;2;3;1;;1;
PAC_2019;111;1399;2593;3992;39.4796283059328;41.9286540686464;41.0703907815631;502;535;248;26;1009;5;2551;2;260;26;;25;88;;;;;;767;2875;;;;350;;;;;;;3907;85;24.7219438877756;24.5947105075054;24.790590050135;666;1117;1478;731;
PAC_2019;113;278;222;500;39;40.6711711711712;39.742;117;97;31;3;31;;227;208;31;;;;;;;;;;;103;85;;;176;;136;;;;;490;10;10.0901;10.423381294964;9.67274774774775;367;87;16;30;
PAC_2019;116;916;1326;2242;40.5731441048035;42.2217194570136;41.5481712756467;277;362;186;10;338;;1769;28;90;;;7;;97;134;133;51;166;121;317;76;192;94;295;168;107;228;;63;;2207;35;10.9101739518285;11.4637008733625;10.5277978883861;1620;325;132;165;
PAC_2019;117;313;269;582;41.4313099041534;42.7063197026022;42.020618556701;76;143;62;12;249;;264;53;4;;;;;;;;;;;582;;;;;;;;;;;539;43;29.7938144329897;30.3035143769968;29.2007434944238;192;56;35;299;
PAC_2019;120;119;105;224;38.7226890756303;44.2190476190476;41.2991071428571;61;25;19;;16;1;166;18;23;;;;;;;;;;45;78;;;40;61;;;;;;;220;4;11.4732142857143;10.7647058823529;12.2761904761905;155;42;6;21;
PAC_2019;123;691;625;1316;37.6410998552822;40.1744;38.8442249240122;335;204;96;3;135;9;897;135;117;14;;6;;;;;;182;;748;167;;;;219;;;;;;1296;20;20.3218085106383;21.7011577424023;18.7968;490;363;204;259;
PAC_2019;126;25;26;51;39.16;48.6153846153846;43.9803921568627;11;3;9;;12;;36;2;1;;;;;;;;;;10;23;;6;;;3;;9;;;;50;1;5.33823529411765;5.7575;4.93509615384615;48;3;;;
PAC_2019;129;71;126;197;38.6197183098592;42.2539682539683;40.9441624365482;28;24;12;;12;;105;42;5;3;;30;;;;;;;36;161;;;;;;;;;;;184;13;13.8236040609137;10.6408450704225;15.6170634920635;106;52;25;14;
PAC_2019;132;46;121;167;41.2391304347826;44.4876033057851;43.5928143712575;13;17;10;;51;;105;5;6;;;;;;;;;;;167;;;;;;;;;;;160;7;18.8323353293413;21.4130434782609;17.8512396694215;60;52;27;28;
PAC_2019;137;26;17;43;42.7692307692308;39.9411764705882;41.6511627906977;7;9;6;1;11;;18;12;1;;;;;;;;;;;43;;;;;;;;;;;42;1;24.2558139534884;22.8076923076923;26.4705882352941;8;14;13;8;
PAC_2019;138;12;9;21;57;48.3333333333333;53.2857142857143;1;2;1;;8;;13;;;;;;;;;;;;;;;;;21;;;;;;;21;;6;6.16666666666667;5.77777777777778;18;2;1;;
PAC_2019;139;293;360;653;42.4914675767918;46.7694444444444;44.8499234303216;84;90;75;11;247;;371;2;21;;;1;;;;;;;;;;;144;509;;;;;;;650;3;14.5482388973966;14.7713310580205;14.3666666666667;350;181;62;60;
PAC_2019;140;18;9;27;44.9444444444444;43.6666666666667;44.5185185185185;4;3;7;2;11;;13;;;1;;;;;;;;;27;;;;;;;;;;;;27;;3.92592592592593;3.88888888888889;4;25;2;;;
PAC_2019;143;1941;2194;4135;39.355486862442;41.0783956244303;40.2696493349456;726;702;351;3;332;3;2905;373;476;;;43;;;;280;;176;558;1538;346;276;;334;201;;426;;;;4059;76;22.5293833131802;21.6084492529624;23.3441203281677;1222;1179;995;739;
PAC_2019;144;119;242;361;38.6302521008403;43.1528925619835;41.6620498614958;50;43;17;4;39;;195;76;21;;;26;;;;;;;80;281;;;;;;;;;;;349;12;10.7562326869806;9.2436974789916;11.5;246;75;13;27;
PAC_2019;148;2;;2;64;;64;;;;1;;;;1;;;;;;;;;;;;2;;;;;;;;;;;2;;6;6;;2;;;;
PAC_2019;152;286;238;524;37.520979020979;40.4033613445378;38.8301526717557;140;82;36;1;45;;387;35;33;1;;22;;;;;108;;;362;;53;;1;;;;;;;520;4;22.2595419847328;22.534965034965;21.9285714285714;189;130;37;168;
PAC_2019;155;145;203;348;45.7586206896552;44.1773399014778;44.8362068965517;35;40;32;3;55;;229;33;26;1;;1;;;;;;;19;329;;;;;;;;;;;345;3;16.5504506956236;18.5579419237655;15.1165283898079;179;89;34;46;
PAC_2019;162;14;65;79;39.2857142857143;39.0461538461539;39.0886075949367;6;5;;;9;;53;2;9;;;6;;;;;;;;79;;;;;;;;;;;75;4;13.6455696202532;15.3928571428571;13.2692307692308;53;12;2;12;
PAC_2019;165;158;326;484;41.1772151898734;45.3006134969325;43.9545454545455;48;58;30;9;101;;367;6;1;;;;;;;;;;76;;109;76;;23;91;86;4;19;;;479;5;11.9710743801653;11.8037974683544;12.0521472392638;295;130;29;30;
PAC_2019;170;2;7;9;53;52;52.2222222222222;;1;;;;;6;2;1;;;;;2;;;;;;7;;;;;;;;;;;8;1;18.4444444444444;4;22.5714285714286;5;1;;3;
PAC_2019;171;32;90;122;44.71875;47.4222222222222;46.7131147540984;10;7;8;;21;;84;8;8;;;1;;;;;;;;122;;;;;;;;;;;117;5;18.4590163934426;22.875;16.8888888888889;47;41;13;21;
PAC_2019;176;274;195;469;41.3613138686131;40.7794871794872;41.1194029850746;104;73;48;4;47;2;378;23;9;1;;5;;;;;;141;;36;;65;61;146;;;20;;;;456;13;12.3318336886994;12.5278467153285;12.0564102564103;333;36;54;46;
PAC_2019;183;16;11;27;49.375;42.5454545454545;46.5925925925926;2;3;4;1;4;;19;2;1;;;;;;;;;;;27;;;;;;;;;;;27;;10.5925925925926;11.6875;9;14;12;1;;
PAC_2019;193;11;60;71;42.1818181818182;43.6666666666667;43.4366197183099;1;5;5;;9;;54;2;6;;;;;;;;;;;71;;;;;;;;;;;71;;13.7746478873239;14.0909090909091;13.7166666666667;40;20;4;7;
PAC_2019;214;55;46;101;37.7272727272727;39.3260869565217;38.4554455445545;25;18;4;;3;;81;6;11;;;;;;;;;;25;54;22;;;;;;;;;;101;;36.5940594059406;35.5636363636364;37.8260869565217;;;89;12;
PAC_2019;218;171;129;300;44.8011695906433;41.5968992248062;43.4233333333333;37;58;35;1;24;6;231;14;16;;;8;;;;;;;;300;;;;;;;;;;;294;6;14.8983333333333;16.4766081871345;12.8062015503876;158;73;40;29;
PAC_2019;229;4;;4;57.5;;57.5;;;2;;;;2;;2;;;;;;;;;;;4;;;;;;;;;;;4;;17.625;17.625;;;4;;;
PAC_2019;236;3;3;6;50.3333333333333;48.3333333333333;49.3333333333333;1;;;;;1;2;;3;;;;;;;;;;;6;;;;;;;;;;;6;;19.3333333333333;26.6666666666667;12;2;3;;1;
PAC_2019;241;4;4;8;55.25;55.75;55.5;;;2;;;;8;;;;;;;;;;;;;8;;;;;;;;;;;4;4;8.625;8.25;9;6;2;;;
PAC_2019;257;19;41;60;40.6842105263158;42.0731707317073;41.6333333333333;10;3;1;;7;;41;4;7;;;1;;;;;;60;;;;;;;;;;;;;59;1;8.34283333333333;7.52368421052631;8.72243902439025;45;12;3;;
PAC_2019;258;3;6;9;54;52.6666666666667;53.1111111111111;;1;1;2;1;;4;2;;;;;;;;;;;;9;;;;;;;;;;;9;;10;10;10;9;;;;
PAC_2019;260;1620;1185;2805;40.6586419753086;41.1848101265823;40.880926916221;602;503;302;6;335;5;2161;34;256;;;8;;109;121;141;56;197;164;535;121;258;154;248;255;128;237;;81;;2764;41;13.0545311942958;14.4959444444444;11.0839915611814;1776;498;260;271;
