per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;coho_tit;per_tit_carr;prom_ing_4to_anio:tit
2018-2019;37;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2018;2010;2014;s/i
2018-2019;38;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2018;2010;2014;1106534.6809521036
2018-2019;39;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2018;2010;2014;s/i
2018-2019;40;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2018;2010;2014;s/i
2018-2019;41;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2018;2010;2014;785772.3600388536
2018-2019;42;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2018;2010;2014;s/i
2018-2019;43;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2018;2010;2014;s/i
2018-2019;44;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2018;2010;2014;s/i
2018-2019;45;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2018;2010;2014;s/i
2018-2019;46;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2018;2010;2014;s/i
2018-2019;47;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2018;2010;2014;813146.9489881558
2018-2019;48;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2018;2010;2014;553460.7040555428
2018-2019;49;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2018;2010;2014;664674.8410250263
2018-2019;50;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2018;2010;2014;577482.2361528376
2018-2019;51;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2018;2010;2014;s/i
2018-2019;52;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2018;2010;2014;1187919.6787814759
2018-2019;53;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2018;2010;2014;s/i
2018-2019;54;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2018;2010;2014;s/i
2018-2019;55;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2018;2010;2014;833355.7257732208
2018-2019;56;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2018;2010;2014;1025081.128663491
2018-2019;57;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2018;2010;2014;1255522.0275357882
2018-2019;58;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2018;2010;2014;1386906.8445033533
2018-2019;59;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2018;2010;2014;814179.3002612266
2018-2019;60;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2018;2010;2014;s/i
2018-2019;61;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2018;2010;2014;767241.876938294
2018-2019;62;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2018;2010;2014;s/i
2018-2019;63;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2018;2010;2014;s/i
2018-2019;64;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2018;2010;2014;1279655.5978304471
2018-2019;65;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2018;2010;2014;s/i
2018-2019;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2018;2010;2014;1052427.123411555
2018-2019;67;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2018;2010;2014;1405630.6894645235
2018-2019;68;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2018;2010;2014;s/i
2018-2019;69;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2018;2010;2014;s/i
2018-2019;70;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2018;2010;2014;s/i
2018-2019;71;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2018;2010;2014;2012421.7640098236
2018-2019;72;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2018;2010;2014;s/i
2018-2019;73;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2018;2010;2014;s/i
2018-2019;74;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2018;2010;2014;1064821.7116429356
2018-2019;75;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2018;2010;2014;1631326.7118572127
2018-2019;76;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2018;2010;2014;s/i
2018-2019;77;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2018;2010;2014;s/i
2018-2019;78;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2018;2010;2014;1500923.3449548068
2018-2019;79;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2018;2010;2014;s/i
2018-2019;80;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2018;2010;2014;1148758.3841705935
2018-2019;81;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2018;2010;2014;s/i
2018-2019;82;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2018;2010;2014;s/i
2018-2019;83;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2018;2010;2014;s/i
2018-2019;84;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2018;2010;2014;s/i
2018-2019;85;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2018;2010;2014;s/i
2018-2019;86;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2018;2010;2014;s/i
2018-2019;87;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2018;2010;2014;s/i
2018-2019;88;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2018;2010;2014;s/i
2018-2019;89;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2018;2010;2014;667379.5823441996
2018-2019;90;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2018;2010;2014;550427.6893757116
2018-2019;91;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;Septiembre de 2018;2010;2014;s/i
2018-2019;92;Educación;Institutos Profesionales;Pedagogía en Idiomas;Septiembre de 2018;2010;2014;s/i
2018-2019;93;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2018;2010;2014;s/i
2018-2019;94;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2018;2010;2014;845436.1975866558
2018-2019;95;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2018;2010;2014;757510.630594317
2018-2019;96;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2018;2010;2014;s/i
2018-2019;97;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2018;2010;2014;s/i
2018-2019;98;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2018;2010;2014;s/i
2018-2019;99;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2018;2010;2014;s/i
2018-2019;100;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2018;2010;2014;970078.5612504523
2018-2019;101;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2018;2010;2014;s/i
2018-2019;102;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2018;2010;2014;s/i
2018-2019;103;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;Septiembre de 2018;2010;2014;s/i
2018-2019;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2018;2010;2014;1313369.8490712838
2018-2019;105;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2018;2010;2014;s/i
2018-2019;106;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2018;2010;2014;s/i
2018-2019;107;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2018;2010;2014;981607.1450712617
2018-2019;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2018;2010;2014;s/i
2018-2019;109;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2018;2010;2014;785410.5209508872
2018-2019;110;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2018;2010;2014;1106662.2335918413
2018-2019;111;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2018;2010;2014;860511.6052007463
2018-2019;112;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2018;2010;2014;s/i
2018-2019;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2018;2010;2014;697056.2252509738
2018-2019;114;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;Septiembre de 2018;2010;2014;s/i
2018-2019;115;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2018;2010;2014;s/i
2018-2019;116;Tecnología;Institutos Profesionales;Técnico en Electromecánica;Septiembre de 2018;2010;2014;s/i
2018-2019;117;Salud;Institutos Profesionales;Técnico en Enfermería;Septiembre de 2018;2010;2014;s/i
2018-2019;118;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;Septiembre de 2018;2010;2014;s/i
2018-2019;119;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;Septiembre de 2018;2010;2014;551337.0178700924
2018-2019;120;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2018;2010;2014;s/i
2018-2019;121;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;Septiembre de 2018;2010;2014;s/i
2018-2019;122;Administración y Comercio;Institutos Profesionales;Técnico en Logística;Septiembre de 2018;2010;2014;s/i
2018-2019;123;Salud;Institutos Profesionales;Técnico en Masoterapia;Septiembre de 2018;2010;2014;s/i
2018-2019;124;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;Septiembre de 2018;2010;2014;1038340.3651370307
2018-2019;125;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;Septiembre de 2018;2010;2014;s/i
2018-2019;126;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;Septiembre de 2018;2010;2014;1205257.3463552424
2018-2019;127;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;Septiembre de 2018;2010;2014;s/i
2018-2019;128;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;Septiembre de 2018;2010;2014;s/i
2018-2019;129;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;Septiembre de 2018;2010;2014;s/i
2018-2019;130;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;Septiembre de 2018;2010;2014;s/i
2018-2019;131;Tecnología;Institutos Profesionales;Técnico en Sonido;Septiembre de 2018;2010;2014;s/i
2018-2019;132;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;Septiembre de 2018;2010;2014;s/i
2018-2019;133;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2018;2010;2014;s/i
2018-2019;134;Tecnología;Institutos Profesionales;Técnico en Topografía;Septiembre de 2018;2010;2014;s/i
2018-2019;135;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;Septiembre de 2018;2010;2014;s/i
2018-2019;136;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;Septiembre de 2018;2010;2014;597766.88361031
2018-2019;137;Derecho;Institutos Profesionales;Técnico Jurídico;Septiembre de 2018;2010;2014;s/i
2018-2019;138;Salud;Institutos Profesionales;Técnico Laboratorista Dental;Septiembre de 2018;2010;2014;s/i
2018-2019;139;Agropecuaria;Institutos Profesionales;Técnico Veterinario;Septiembre de 2018;2010;2014;s/i
2018-2019;140;Ciencias Sociales;Institutos Profesionales;Trabajo Social;Septiembre de 2018;2010;2014;772755.7759080408
2018-2019;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;Septiembre de 2018;2011;2015;584568.6368564821
2018-2019;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;Septiembre de 2018;2011;2015;s/i
2018-2019;3;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;Septiembre de 2018;2011;2015;s/i
2018-2019;4;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;Septiembre de 2018;2011;2015;734810.7811869888
2018-2019;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;Septiembre de 2018;2011;2015;401875.58712770464
2018-2019;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;Septiembre de 2018;2011;2015;s/i
2018-2019;7;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;Septiembre de 2018;2011;2015;s/i
2018-2019;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;Septiembre de 2018;2011;2015;859756.7690812602
2018-2019;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2018;2011;2015;s/i
2018-2019;10;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;Septiembre de 2018;2011;2015;s/i
2018-2019;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;Septiembre de 2018;2011;2015;s/i
2018-2019;12;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;Septiembre de 2018;2011;2015;s/i
2018-2019;13;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;Septiembre de 2018;2011;2015;s/i
2018-2019;14;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;Septiembre de 2018;2011;2015;668603.3248749301
2018-2019;15;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;Septiembre de 2018;2011;2015;850064.4238543021
2018-2019;16;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2018;2011;2015;708397.7875695355
2018-2019;17;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2018;2011;2015;939240.1188172842
2018-2019;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2018;2011;2015;899293.1439472572
2018-2019;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;Septiembre de 2018;2011;2015;s/i
2018-2019;20;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2018;2011;2015;s/i
2018-2019;21;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;Septiembre de 2018;2011;2015;733481.7002912873
2018-2019;22;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2018;2011;2015;1054251.257460345
2018-2019;23;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2018;2011;2015;1074159.7533216246
2018-2019;24;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2018;2011;2015;624979.9213370756
2018-2019;25;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2018;2011;2015;s/i
2018-2019;26;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2018;2011;2015;681160.9479576969
2018-2019;27;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;Septiembre de 2018;2011;2015;s/i
2018-2019;28;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;Septiembre de 2018;2011;2015;835809.1102429747
2018-2019;29;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2018;2011;2015;814307.1898860018
2018-2019;30;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2018;2011;2015;s/i
2018-2019;31;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2018;2011;2015;s/i
2018-2019;32;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2018;2011;2015;s/i
2018-2019;33;Salud;Centros de Formación Técnica;Técnico en Masoterapia;Septiembre de 2018;2011;2015;s/i
2018-2019;34;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2018;2011;2015;945252.8884996767
2018-2019;35;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2018;2011;2015;947261.1226544214
2018-2019;36;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;Septiembre de 2018;2011;2015;s/i
2018-2019;37;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2018;2011;2015;s/i
2018-2019;38;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2018;2011;2015;1214378.538299069
2018-2019;39;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2018;2011;2015;s/i
2018-2019;40;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2018;2011;2015;s/i
2018-2019;41;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2018;2011;2015;764035.951903771
2018-2019;42;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2018;2011;2015;s/i
2018-2019;43;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2018;2011;2015;s/i
2018-2019;44;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2018;2011;2015;s/i
2018-2019;45;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2018;2011;2015;s/i
2018-2019;46;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2018;2011;2015;s/i
2018-2019;47;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2018;2011;2015;802420.267921817
2018-2019;48;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2018;2011;2015;583900.2983937945
2018-2019;49;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2018;2011;2015;692408.1758406883
2018-2019;50;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2018;2011;2015;609293.2293698695
2018-2019;51;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2018;2011;2015;s/i
2018-2019;52;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2018;2011;2015;1242430.8052718246
2018-2019;53;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2018;2011;2015;s/i
2018-2019;54;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2018;2011;2015;s/i
2018-2019;55;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2018;2011;2015;904126.1638380707
2018-2019;56;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2018;2011;2015;1064241.5369122848
2018-2019;57;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2018;2011;2015;1353924.2741695591
2018-2019;58;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2018;2011;2015;1436867.0856279468
2018-2019;59;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2018;2011;2015;794200.1014695445
2018-2019;60;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2018;2011;2015;s/i
2018-2019;61;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2018;2011;2015;803400.1182010077
2018-2019;62;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2018;2011;2015;s/i
2018-2019;63;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2018;2011;2015;s/i
2018-2019;64;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2018;2011;2015;1230564.1375891296
2018-2019;65;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2018;2011;2015;s/i
2018-2019;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2018;2011;2015;1098527.8012925629
2018-2019;67;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2018;2011;2015;1443293.3740570585
2018-2019;68;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2018;2011;2015;s/i
2018-2019;69;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2018;2011;2015;s/i
2018-2019;70;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2018;2011;2015;s/i
2018-2019;71;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2018;2011;2015;1997261.299504438
2018-2019;72;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2018;2011;2015;s/i
2018-2019;73;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2018;2011;2015;s/i
2018-2019;74;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2018;2011;2015;1035851.408107156
2018-2019;75;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2018;2011;2015;1772200.3407840019
2018-2019;76;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2018;2011;2015;s/i
2018-2019;77;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2018;2011;2015;s/i
2018-2019;78;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2018;2011;2015;1607311.1329576604
2018-2019;79;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2018;2011;2015;s/i
2018-2019;80;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2018;2011;2015;1228498.0307446776
2018-2019;81;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2018;2011;2015;s/i
2018-2019;82;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2018;2011;2015;s/i
2018-2019;83;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2018;2011;2015;s/i
2018-2019;84;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2018;2011;2015;s/i
2018-2019;85;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2018;2011;2015;s/i
2018-2019;86;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2018;2011;2015;s/i
2018-2019;87;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2018;2011;2015;s/i
2018-2019;88;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2018;2011;2015;s/i
2018-2019;89;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2018;2011;2015;680730.2399852293
2018-2019;90;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2018;2011;2015;574576.9022802933
2018-2019;91;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;Septiembre de 2018;2011;2015;s/i
2018-2019;92;Educación;Institutos Profesionales;Pedagogía en Idiomas;Septiembre de 2018;2011;2015;s/i
2018-2019;93;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2018;2011;2015;s/i
2018-2019;94;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2018;2011;2015;885589.4840461895
2018-2019;95;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2018;2011;2015;800423.2517228192
2018-2019;96;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2018;2011;2015;s/i
2018-2019;97;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2018;2011;2015;s/i
2018-2019;98;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2018;2011;2015;s/i
2018-2019;99;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2018;2011;2015;s/i
2018-2019;100;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2018;2011;2015;1038305.454414956
2018-2019;101;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2018;2011;2015;s/i
2018-2019;102;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2018;2011;2015;s/i
2018-2019;103;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;Septiembre de 2018;2011;2015;s/i
2018-2019;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2018;2011;2015;1362988.5297103114
2018-2019;105;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2018;2011;2015;s/i
2018-2019;106;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2018;2011;2015;s/i
2018-2019;107;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2018;2011;2015;1059890.3597773293
2018-2019;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2018;2011;2015;s/i
2018-2019;109;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2018;2011;2015;803900.525860339
2018-2019;110;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2018;2011;2015;1198599.2295003985
2018-2019;111;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2018;2011;2015;905484.3635488186
2018-2019;112;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2018;2011;2015;s/i
2018-2019;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2018;2011;2015;758169.5099496677
2018-2019;114;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;Septiembre de 2018;2011;2015;s/i
2018-2019;115;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2018;2011;2015;s/i
2018-2019;116;Tecnología;Institutos Profesionales;Técnico en Electromecánica;Septiembre de 2018;2011;2015;s/i
2018-2019;117;Salud;Institutos Profesionales;Técnico en Enfermería;Septiembre de 2018;2011;2015;s/i
2018-2019;118;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;Septiembre de 2018;2011;2015;s/i
2018-2019;119;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;Septiembre de 2018;2011;2015;620675.4658907425
2018-2019;120;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2018;2011;2015;s/i
