per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2021-2022;109;Tecnología;Instituto Profesional;Técnico en Mecánica Automotriz;2021;0.34738214208125134;0.5472517923093635;0.028459700195524656;0.07690636541386052
2021-2022;110;Tecnología;Instituto Profesional;Técnico en Minería y Metalurgia;2021;0.5368115942028986;0.392463768115942;0.022028985507246378;0.04869565217391304
2021-2022;111;Salud;Instituto Profesional;Técnico en Nutrición y Dietética;2021;0.48148148148148145;0.4148148148148148;0.007407407407407408;0.0962962962962963
2021-2022;112;Arte y Arquitectura;Instituto Profesional;Técnico en Peluquería y Estética;2021;0.35911485774499474;0.559536354056902;0.039409905163329824;0.041938883034773444
2021-2022;113;Salud;Instituto Profesional;Técnico en Podología;2021;0.5091185410334347;0.44072948328267475;0.0121580547112462;0.037993920972644375
2021-2022;114;Tecnología;Instituto Profesional;Técnico en Prevención de Riesgos;2021;0.4913920314805706;0.4382685686178062;0.03295622233152976;0.037383177570093455
2021-2022;115;Salud;Instituto Profesional;Técnico en Radiología y Radioterapia;2021;0.2875816993464052;0.6427015250544662;0.034858387799564274;0.034858387799564274
2021-2022;116;Ciencias Sociales;Instituto Profesional;Técnico en Relaciones Públicas;2021;0.35319148936170214;0.5106382978723404;0.0851063829787234;0.05106382978723404
2021-2022;117;Ciencias Sociales;Instituto Profesional;Técnico en Servicio Social;2021;0.4966361679224973;0.45532831001076424;0.013858988159311088;0.034176533907427344
2021-2022;118;Tecnología;Instituto Profesional;Técnico en Sonido;2021;0.3001672240802676;0.5660535117056856;0.09197324414715718;0.04180602006688963
2021-2022;119;Tecnología;Instituto Profesional;Técnico en Telecomunicaciones;2021;0.3410526315789474;0.5873684210526315;0.02526315789473684;0.04631578947368421
2021-2022;120;Tecnología;Instituto Profesional;Técnico en Topografía;2021;0.4426751592356688;0.482484076433121;0.030254777070063694;0.044585987261146494
2021-2022;121;Administración y Comercio;Instituto Profesional;Técnico en Turismo y Hotelería;2021;0.31748878923766816;0.5820627802690583;0.059192825112107626;0.04125560538116592
2021-2022;122;Derecho;Instituto Profesional;Técnico Jurídico;2021;0.4146085128744088;0.5275880189174987;0.02995270625328429;0.027850761954808196
2021-2022;123;Salud;Instituto Profesional;Técnico Laboratorista Dental;2021;0.4;0.5361111111111111;0.041666666666666664;0.022222222222222223
2021-2022;124;Agropecuaria;Instituto Profesional;Técnico Veterinario;2021;0.31467661691542287;0.6032338308457711;0.022388059701492536;0.05970149253731343
2021-2022;125;Salud;Instituto Profesional;Terapia Ocupacional;2021;0.35730464326160816;0.5985277463193658;0.010192525481313703;0.03397508493771234
2021-2022;126;Ciencias Sociales;Instituto Profesional;Trabajo Social;2021;0.49904397705544934;0.45648017291545434;0.010973480754842464;0.03350236927425389
2020-2021;1;Administración y Comercio;Centro de Formación Técnica;Secretariado Bilingüe;2020;0.23381294964028776;0.6115107913669064;0.10071942446043165;0.0539568345323741
2020-2021;2;Salud;Centro de Formación Técnica;Técnico Agente o Visitador Médico;2020;0.0625;0.8125;0.0625;0.0625
2020-2021;3;Agropecuaria;Centro de Formación Técnica;Técnico Agropecuario;2020;0.42013261000602775;0.46835443037974683;0.0325497287522604;0.07896323086196504
2020-2021;4;Educación;Centro de Formación Técnica;Técnico Asistente del Educador de Párvulos;2020;0.5358585858585858;0.42717171717171715;0.00787878787878788;0.02909090909090909
2020-2021;5;Educación;Centro de Formación Técnica;Técnico Asistente del Educador Diferencial;2020;0.4713375796178344;0.4848113669769721;0.005879470847623714;0.03797158255756982
2020-2021;6;Salud;Centro de Formación Técnica;Técnico Dental y Asistente de Odontología;2020;0.45652173913043476;0.49033816425120774;0.008281573498964804;0.04485852311939269
2020-2021;7;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Empresas;2020;0.4392647337502369;0.47441728254690163;0.04377487208641274;0.04254311161644874
2020-2021;8;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2020;0.35617673579801623;0.5554553651938684;0.014427412082957619;0.0739404869251578
2020-2021;9;Tecnología;Centro de Formación Técnica;Técnico en Administración de Redes y Soporte;2020;0.35106382978723405;0.5531914893617021;0.026595744680851064;0.06914893617021277
2020-2021;10;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Ventas;2020;0.25;0.5592105263157895;0.15789473684210525;0.03289473684210526
2020-2021;11;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración Financiera y Finanzas;2020;0.2571428571428571;0.6476190476190476;0.01904761904761905;0.0761904761904762
2020-2021;12;Ciencias Sociales;Centro de Formación Técnica;Técnico en Administración Pública o Municipal;2020;0.5162907268170426;0.44611528822055135;0.011278195488721804;0.02631578947368421
2020-2021;13;Administración y Comercio;Centro de Formación Técnica;Técnico en Comercio Exterior;2020;0.3142523364485981;0.5759345794392523;0.04906542056074766;0.06074766355140187
2020-2021;14;Tecnología;Centro de Formación Técnica;Técnico en Computación e Informática;2020;0.3810650887573965;0.5307692307692308;0.04674556213017751;0.04142011834319527
2020-2021;15;Tecnología;Centro de Formación Técnica;Técnico en Construcción y Obras Civiles;2020;0.4689189189189189;0.46824324324324323;0.012837837837837839;0.05
2020-2021;16;Administración y Comercio;Centro de Formación Técnica;Técnico en Contabilidad General;2020;0.42765273311897106;0.48512861736334406;0.012861736334405145;0.07435691318327975
2020-2021;17;Educación;Centro de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2020;0.3912826899128269;0.526774595267746;0.04956413449564134;0.0323785803237858
2020-2021;18;Tecnología;Centro de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2020;0.4555984555984556;0.4493779493779494;0.011583011583011582;0.08344058344058344
2020-2021;19;Tecnología;Centro de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2020;0.32801822323462415;0.5239179954441914;0.03416856492027335;0.11389521640091116
2020-2021;20;Salud;Centro de Formación Técnica;Técnico en Enfermería;2020;0.4435952707557646;0.5097001763668431;0.010777973740936704;0.03592657913645568
2020-2021;21;Salud;Centro de Formación Técnica;Técnico en Farmacia;2020;0.411599625818522;0.5528531337698784;0.007483629560336763;0.02806361085126286
2020-2021;22;Administración y Comercio;Centro de Formación Técnica;Técnico en Gastronomía y Cocina;2020;0.3928281461434371;0.5171853856562922;0.05493910690121786;0.035047361299052775
2020-2021;23;Ciencias Básicas;Centro de Formación Técnica;Técnico en Geominería;2020;0.5642857142857143;0.4142857142857143;0.02142857142857143;0.0
2020-2021;24;Tecnología;Centro de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2020;0.44220509780675754;0.4315352697095436;0.023414344991108477;0.10284528749259039
2020-2021;25;Salud;Centro de Formación Técnica;Técnico en Laboratorio Clínico;2020;0.3605769230769231;0.5969551282051282;0.011217948717948718;0.03125
2020-2021;26;Administración y Comercio;Centro de Formación Técnica;Técnico en Logística;2020;0.4480892796753466;0.4700710179235712;0.01657084883327697;0.06526885356780521
2020-2021;27;Tecnología;Centro de Formación Técnica;Técnico en Mantenimiento Industrial;2020;0.4990387256248283;0.3803900027464982;0.015380390002746498;0.10519088162592695
2020-2021;28;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Automotriz;2020;0.4486365974961413;0.4645858343337335;0.022294632138569713;0.06448293603155549
2020-2021;29;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Industrial;2020;0.6030805687203792;0.33886255924170616;0.016587677725118485;0.041469194312796206
2020-2021;30;Tecnología;Centro de Formación Técnica;Técnico en Minería y Metalurgia;2020;0.6357541899441341;0.31731843575418994;0.012290502793296089;0.034636871508379886
2020-2021;31;Salud;Centro de Formación Técnica;Técnico en Podología;2020;0.4748201438848921;0.4694244604316547;0.017985611510791366;0.03776978417266187
2020-2021;32;Tecnología;Centro de Formación Técnica;Técnico en Prevención de Riesgos;2020;0.5438972162740899;0.41113490364025695;0.017130620985010708;0.027837259100642397
2020-2021;33;Tecnología;Centro de Formación Técnica;Técnico en Procesos Industriales;2020;0.35911602209944754;0.39779005524861877;0.016574585635359115;0.2265193370165746
2020-2021;34;Arte y Arquitectura;Centro de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2020;0.3236040609137056;0.5558375634517766;0.07487309644670051;0.04568527918781726
2020-2021;35;Ciencias Básicas;Centro de Formación Técnica;Técnico en Química (Análisis e Industrial);2020;0.3034825870646766;0.5845771144278606;0.03980099502487562;0.07213930348258707
2020-2021;36;Salud;Centro de Formación Técnica;Técnico en Radiología y Radioterapia;2020;0.2823529411764706;0.6588235294117647;0.00784313725490196;0.050980392156862744
2020-2021;37;Tecnología;Centro de Formación Técnica;Técnico en Refrigeración y Climatización;2020;0.3273381294964029;0.5215827338129496;0.02877697841726619;0.1223021582733813
2020-2021;38;Ciencias Sociales;Centro de Formación Técnica;Técnico en Servicio Social;2020;0.5156626506024097;0.45461847389558235;0.007228915662650603;0.02248995983935743
2020-2021;39;Tecnología;Centro de Formación Técnica;Técnico en Telecomunicaciones;2020;0.3825910931174089;0.5222672064777328;0.03137651821862348;0.06376518218623482
2020-2021;40;Salud;Centro de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2020;0.28061224489795916;0.5510204081632653;0.10714285714285714;0.061224489795918366
2020-2021;41;Tecnología;Centro de Formación Técnica;Técnico en Topografía;2020;0.48293963254593175;0.47069116360454943;0.016622922134733157;0.02974628171478565
2020-2021;42;Administración y Comercio;Centro de Formación Técnica;Técnico en Turismo y Hotelería;2020;0.38794435857805254;0.509273570324575;0.0687789799072643;0.03400309119010819
2020-2021;43;Derecho;Centro de Formación Técnica;Técnico Jurídico;2020;0.4057071960297767;0.5496277915632755;0.022332506203473945;0.022332506203473945
2020-2021;44;Salud;Centro de Formación Técnica;Técnico Laboratorista Dental;2020;0.3938679245283019;0.5306603773584906;0.03537735849056604;0.04009433962264151
2020-2021;45;Agropecuaria;Centro de Formación Técnica;Técnico Veterinario;2020;0.4026798307475317;0.5169252468265162;0.02468265162200282;0.05571227080394922
2020-2021;46;Administración y Comercio;Instituto Profesional;Administración de Empresas e Ing. Asociadas;2020;0.41404886561954624;0.49532535527299926;0.028671154325604586;0.06195462478184991
2020-2021;47;Administración y Comercio;Instituto Profesional;Administración Gastronómica;2020;0.3023558082859464;0.5380991064175467;0.1173030056864338;0.04224207961007311
2020-2021;48;Ciencias Sociales;Instituto Profesional;Administración Pública;2020;0.43459552495697074;0.49483648881239245;0.016351118760757316;0.05421686746987952
2020-2021;49;Administración y Comercio;Instituto Profesional;Administración Turística y Hotelera;2020;0.27000650618087185;0.5961830405551941;0.10366514855779657;0.030145304706137497
2020-2021;50;Arte y Arquitectura;Instituto Profesional;Comunicación Audiovisual y/o Multimedia;2020;0.24704065877509007;0.6160576428203809;0.09006690684508492;0.04683479155944416
2020-2021;51;Tecnología;Instituto Profesional;Construcción Civil;2020;0.42801642801642803;0.4773004773004773;0.015207015207015208;0.07947607947607947
2020-2021;52;Administración y Comercio;Instituto Profesional;Contador Auditor;2020;0.32520648820778186;0.5634391481739477;0.015026370783162504;0.09632799283510797
2020-2021;53;Arte y Arquitectura;Instituto Profesional;Diseño de Ambientes e Interiores;2020;0.19055374592833876;0.6107491856677525;0.15309446254071662;0.04560260586319218
2020-2021;54;Arte y Arquitectura;Instituto Profesional;Diseño de Vestuario;2020;0.2108479755538579;0.5423987776928954;0.20626432391138275;0.04048892284186402
2020-2021;55;Arte y Arquitectura;Instituto Profesional;Diseño Gráfico;2020;0.3070731289604384;0.5877718787463607;0.06542216132899469;0.0397328309642062
2020-2021;56;Tecnología;Instituto Profesional;Diseño Industrial;2020;0.242152466367713;0.5351270553064275;0.18236173393124067;0.04035874439461883
2020-2021;57;Arte y Arquitectura;Instituto Profesional;Fotografía;2020;0.2803921568627451;0.5803921568627451;0.10196078431372549;0.03725490196078431
2020-2021;58;Agropecuaria;Instituto Profesional;Ingeniería Agrícola;2020;0.3427096774193548;0.5192258064516129;0.04335483870967742;0.09470967741935483
2020-2021;59;Administración y Comercio;Instituto Profesional;Ingeniería en Comercio Exterior;2020;0.2719928186714542;0.605475763016158;0.05430879712746858;0.06822262118491922
2020-2021;60;Tecnología;Instituto Profesional;Ingeniería en Computación e Informática;2020;0.29656618087442604;0.6005190656817728;0.04322220003992813;0.05969255340387303
2020-2021;61;Tecnología;Instituto Profesional;Ingeniería en Conectividad y Redes;2020;0.25985844287158744;0.6582406471183013;0.023255813953488372;0.05864509605662285
2020-2021;62;Tecnología;Instituto Profesional;Ingeniería en Construcción;2020;0.3387404580152672;0.5486641221374046;0.02194656488549618;0.09064885496183206
2020-2021;63;Tecnología;Instituto Profesional;Ingeniería en Electricidad;2020;0.3218287763334827;0.5531151949798296;0.014343343792021516;0.11071268489466607
2020-2021;64;Administración y Comercio;Instituto Profesional;Ingeniería en Finanzas;2020;0.385981308411215;0.5355140186915888;0.016822429906542057;0.0616822429906542
2020-2021;65;Ciencias Sociales;Instituto Profesional;Ingeniería en Gestión Pública;2020;0.5248041775456919;0.41906005221932113;0.010443864229765013;0.04569190600522193
2020-2021;66;Administración y Comercio;Instituto Profesional;Ingeniería en Logística;2020;0.31049250535331907;0.5627408993576017;0.023554603854389723;0.10321199143468951
2020-2021;67;Administración y Comercio;Instituto Profesional;Ingeniería en Marketing;2020;0.2288329519450801;0.6212814645308925;0.09382151029748284;0.05606407322654462
2020-2021;68;Tecnología;Instituto Profesional;Ingeniería en Mecánica Automotriz;2020;0.3360857232902616;0.5490702804916483;0.03592814371257485;0.07891585250551529
2020-2021;69;Tecnología;Instituto Profesional;Ingeniería en Medio Ambiente;2020;0.2718720602069614;0.6472248353715898;0.04609595484477893;0.034807149576669805
2020-2021;70;Tecnología;Instituto Profesional;Ingeniería en Minas y Metalurgia;2020;0.5222623345367028;0.40613718411552346;0.02918170878459687;0.042418772563176894
2020-2021;71;Tecnología;Instituto Profesional;Ingeniería en Prevención de Riesgos;2020;0.4316831683168317;0.49885757806549885;0.02559025133282559;0.04386900228484387
2020-2021;72;Tecnología;Instituto Profesional;Ingeniería en Química;2020;0.29972375690607733;0.5428176795580111;0.024861878453038673;0.13259668508287292
2020-2021;73;Administración y Comercio;Instituto Profesional;Ingeniería en Recursos Humanos;2020;0.30687428788454235;0.5928598556779339;0.018230155715913406;0.08203570072161033
2020-2021;74;Tecnología;Instituto Profesional;Ingeniería en Refrigeración y Climatización;2020;0.24434389140271492;0.5904977375565611;0.029411764705882353;0.13574660633484162
2020-2021;75;Tecnología;Instituto Profesional;Ingeniería en Sonido;2020;0.25517241379310346;0.5802955665024631;0.1330049261083744;0.03152709359605911
2020-2021;76;Tecnología;Instituto Profesional;Ingeniería en Telecomunicaciones;2020;0.3436730674544559;0.5608074839980305;0.012309207287050714;0.08321024126046282
2020-2021;77;Tecnología;Instituto Profesional;Ingeniería Industrial;2020;0.5;0.3892445582586428;0.017285531370038413;0.09346991037131883
2020-2021;78;Tecnología;Instituto Profesional;Ingeniería Mecánica;2020;0.4094292803970223;0.4184525152267088;0.018723212271599367;0.15339499210466953
2020-2021;79;Salud;Instituto Profesional;Kinesiología;2020;0.35707678075855687;0.5781683626271971;0.012025901942645698;0.05272895467160037
2020-2021;80;Arte y Arquitectura;Instituto Profesional;Música, Canto o Danza;2020;0.20865904990980155;0.49007817197835235;0.2790138304269393;0.022248947684906796
2020-2021;81;Salud;Instituto Profesional;Nutrición y Dietética;2020;0.33063209076175043;0.5834683954619124;0.009724473257698542;0.07617504051863858
2020-2021;82;Educación;Instituto Profesional;Pedagogía en Educación de Párvulos;2020;0.6551724137931034;0.27586206896551724;0.0;0.06896551724137931
2020-2021;83;Educación;Instituto Profesional;Pedagogía en Educación Diferencial;2020;0.6666666666666666;0.3333333333333333;0.0;0.0
2020-2021;84;Educación;Instituto Profesional;Pedagogía en Idiomas;2020;0.6666666666666666;0.3333333333333333;0.0;0.0
2020-2021;85;Educación;Instituto Profesional;Psicopedagogía;2020;0.43969283728319875;0.4975506421289554;0.017608897126969416;0.045147623460876474
2020-2021;86;Ciencias Sociales;Instituto Profesional;Publicidad;2020;0.23045507584597433;0.6353558926487748;0.088098016336056;0.046091015169194866
2020-2021;87;Ciencias Sociales;Instituto Profesional;Relaciones Públicas;2020;0.2672322375397667;0.5790031813361611;0.12407211028632026;0.029692470837751856
2020-2021;88;Agropecuaria;Instituto Profesional;Técnico Agropecuario;2020;0.40913508260447035;0.5082604470359572;0.029154518950437316;0.05344995140913508
2020-2021;89;Educación;Instituto Profesional;Técnico Asistente del Educador de Párvulos;2020;0.49897750511247446;0.43533742331288344;0.01660531697341513;0.049079754601226995
2020-2021;90;Educación;Instituto Profesional;Técnico Asistente del Educador Diferencial;2020;0.5049256326057562;0.4411821518253815;0.008885454896658295;0.04500676067220398
2020-2021;91;Salud;Instituto Profesional;Técnico Dental y Asistente de Odontología;2020;0.41516339869281044;0.5244444444444445;0.011503267973856209;0.04888888888888889
2020-2021;92;Administración y Comercio;Instituto Profesional;Técnico en Administración de Empresas;2020;0.4049483505498167;0.5048317227590803;0.039903365544818395;0.05031656114628457
2020-2021;93;Administración y Comercio;Instituto Profesional;Técnico en Administración de Recursos Humanos y Personal;2020;0.32140047206923683;0.588906372934697;0.02006294256490952;0.06963021243115657
2020-2021;94;Tecnología;Instituto Profesional;Técnico en Administración de Redes y Soporte;2020;0.3329466357308585;0.5765661252900232;0.03306264501160093;0.0574245939675174
2020-2021;95;Administración y Comercio;Instituto Profesional;Técnico en Administración de Ventas;2020;0.35877862595419846;0.5190839694656488;0.030534351145038167;0.0916030534351145
2020-2021;96;Administración y Comercio;Instituto Profesional;Técnico en Administración Financiera y Finanzas;2020;0.28653295128939826;0.6126074498567335;0.03610315186246418;0.06475644699140401
2020-2021;97;Humanidades;Instituto Profesional;Técnico en Bibliotecas y Centros de Documentación;2020;0.3902439024390244;0.4146341463414634;0.1951219512195122;0.0
2020-2021;98;Administración y Comercio;Instituto Profesional;Técnico en Comercio Exterior;2020;0.29863013698630136;0.6;0.04474885844748858;0.05662100456621005
2020-2021;99;Tecnología;Instituto Profesional;Técnico en Computación e Informática;2020;0.33091652723554565;0.5813348205986243;0.04127161182375906;0.046477040342071015
2020-2021;100;Arte y Arquitectura;Instituto Profesional;Técnico en Comunicación Audiovisual;2020;0.2916666666666667;0.5823643410852714;0.08430232558139535;0.041666666666666664
2020-2021;101;Tecnología;Instituto Profesional;Técnico en Construcción y Obras Civiles;2020;0.3979020979020979;0.5034965034965035;0.023426573426573425;0.07517482517482517
2020-2021;102;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad General;2020;0.4214495182237118;0.48470883954754923;0.02387934645999162;0.06996229576874738
2020-2021;103;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad Tributaria;2020;0.26535433070866143;0.6385826771653543;0.02047244094488189;0.07559055118110236
2020-2021;104;Educación;Instituto Profesional;Técnico en Deporte, Recreación y Preparación Física;2020;0.33638234621541274;0.5716899153898926;0.042305053738852044;0.04962268465584267
2020-2021;105;Arte y Arquitectura;Instituto Profesional;Técnico en Dibujo Arquitectónico;2020;0.2957627118644068;0.5610169491525424;0.048305084745762714;0.09491525423728814
2020-2021;106;Arte y Arquitectura;Instituto Profesional;Técnico en Diseño Gráfico;2020;0.315955766192733;0.5718799368088467;0.06477093206951026;0.04739336492890995
2020-2021;107;Tecnología;Instituto Profesional;Técnico en Electricidad y Electricidad Industrial;2020;0.4187037452343575;0.47432159677057634;0.012110338640950886;0.09486431935411527
2020-2021;108;Tecnología;Instituto Profesional;Técnico en Electromecánica;2020;0.39648682559598497;0.45545796737766625;0.018820577164366373;0.12923462986198245
2020-2021;109;Salud;Instituto Profesional;Técnico en Enfermería;2020;0.4368028810083529;0.5003751312959536;0.017956284699644876;0.04486570299604862
2020-2021;110;Arte y Arquitectura;Instituto Profesional;Técnico en Fotografía;2020;0.296969696969697;0.5757575757575758;0.11515151515151516;0.012121212121212121
2020-2021;111;Administración y Comercio;Instituto Profesional;Técnico en Gastronomía y Cocina;2020;0.33659574468085107;0.5638297872340425;0.05148936170212766;0.04808510638297872
2020-2021;112;Tecnología;Instituto Profesional;Técnico en Instrumentación, Automatización y Control Industrial;2020;0.5397590361445783;0.3530120481927711;0.01566265060240964;0.09156626506024096
2020-2021;113;Salud;Instituto Profesional;Técnico en Laboratorio Clínico;2020;0.3245192307692308;0.6021634615384616;0.020432692307692308;0.052884615384615384
2020-2021;114;Administración y Comercio;Instituto Profesional;Técnico en Logística;2020;0.4028901734104046;0.503757225433526;0.019942196531791908;0.07341040462427746
2020-2021;115;Tecnología;Instituto Profesional;Técnico en Mantenimiento Industrial;2020;0.41011984021304926;0.4873501997336884;0.02729693741677763;0.07523302263648468
2020-2021;116;Salud;Instituto Profesional;Técnico en Masoterapia;2020;0.3506637168141593;0.5619469026548672;0.025442477876106196;0.061946902654867256
2020-2021;117;Tecnología;Instituto Profesional;Técnico en Mecánica Automotriz;2020;0.3569472338871645;0.5398941026109184;0.027935000912908528;0.07522366258900857
2020-2021;118;Arte y Arquitectura;Instituto Profesional;Técnico en Peluquería y Estética;2020;0.34020156774916016;0.5782754759238522;0.03717805151175812;0.04434490481522956
2020-2021;119;Tecnología;Instituto Profesional;Técnico en Prevención de Riesgos;2020;0.4846008799497172;0.4393463230672533;0.0339409176618479;0.04211187932118165
2020-2021;120;Salud;Instituto Profesional;Técnico en Radiología y Radioterapia;2020;0.2851063829787234;0.6531914893617021;0.031914893617021274;0.029787234042553193
2020-2021;121;Ciencias Sociales;Instituto Profesional;Técnico en Relaciones Públicas;2020;0.3266832917705736;0.543640897755611;0.08977556109725686;0.0399002493765586
2020-2021;122;Ciencias Sociales;Instituto Profesional;Técnico en Servicio Social;2020;0.49721958497219587;0.45137664451376647;0.0170893801708938;0.0343143903431439
2020-2021;123;Tecnología;Instituto Profesional;Técnico en Sonido;2020;0.29975429975429974;0.5651105651105651;0.09090909090909091;0.044226044226044224
2020-2021;124;Tecnología;Instituto Profesional;Técnico en Telecomunicaciones;2020;0.3687150837988827;0.5586592178770949;0.0111731843575419;0.061452513966480445
2020-2021;125;Tecnología;Instituto Profesional;Técnico en Topografía;2020;0.4199192462987887;0.49663526244952894;0.02826379542395693;0.05518169582772544
2020-2021;126;Humanidades;Instituto Profesional;Técnico en Traducción e Interpretariado;2020;0.19117647058823528;0.6599264705882353;0.11580882352941177;0.03308823529411765
2020-2021;127;Administración y Comercio;Instituto Profesional;Técnico en Turismo y Hotelería;2020;0.30223739097459235;0.602957906712173;0.05384907091391733;0.040955631399317405
2020-2021;128;Derecho;Instituto Profesional;Técnico Jurídico;2020;0.41544607190412786;0.5186418109187749;0.03195739014647137;0.03395472703062583
2020-2021;129;Salud;Instituto Profesional;Técnico Laboratorista Dental;2020;0.3894736842105263;0.5298245614035088;0.03859649122807018;0.042105263157894736
2020-2021;130;Agropecuaria;Instituto Profesional;Técnico Veterinario;2020;0.35117493472584854;0.5744125326370757;0.024804177545691905;0.04960835509138381
2020-2021;131;Salud;Instituto Profesional;Terapia Ocupacional;2020;0.35902140672782873;0.5969418960244648;0.009174311926605505;0.03486238532110092
2020-2021;132;Ciencias Sociales;Instituto Profesional;Trabajo Social;2020;0.5023542952809459;0.45495448362456836;0.008475463011405253;0.034215758083080465
2019-2020;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2019;0.2102803738317757;0.6401869158878505;0.102803738317757;0.04672897196261682
2019-2020;2;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;2019;0.17647058823529413;0.7647058823529411;0.058823529411764705;0.0
2019-2020;3;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2019;0.41070943191084536;0.475129111171514;0.03587931503125849;0.07828214188638218
2019-2020;4;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2019;0.543428055025605;0.42012250225926295;0.006928406466512702;0.02952103624861934
2019-2020;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2019;0.4804977267288825;0.4726011007418043;0.006700167504187605;0.04020100502512563
2019-2020;6;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2019;0.4671841919548342;0.48694424841213835;0.006351446718419196;0.03952011291460833
2019-2020;7;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2019;0.43701886473225615;0.47305642500634465;0.04102867777683783;0.048896032484561376
2019-2020;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2019;0.3958333333333333;0.5148809523809523;0.01488095238095238;0.0744047619047619
2019-2020;9;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;2019;0.34513274336283184;0.5575221238938053;0.008849557522123894;0.08849557522123894
2019-2020;10;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2019;0.2929936305732484;0.5286624203821656;0.09554140127388536;0.08280254777070063
2019-2020;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;2019;0.26717557251908397;0.6259541984732825;0.030534351145038167;0.07633587786259542
2019-2020;12;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2019;0.5385934819897084;0.42538593481989706;0.0137221269296741;0.022298456260720412
2019-2020;13;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2019;0.30823529411764705;0.5729411764705883;0.05058823529411765;0.06823529411764706
2019-2020;14;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2019;0.3804590696729636;0.5309770465163518;0.04123501929717652;0.047328864513508026
2019-2020;15;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2019;0.477765726681128;0.45634490238611713;0.013557483731019523;0.05233188720173536
2019-2020;16;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2019;0.4246420497362472;0.4924642049736247;0.011680482290881688;0.07121326299924642
2019-2020;17;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2019;0.4000930448941614;0.5138404280065132;0.04675505931612003;0.0393114677832054
2019-2020;18;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;2019;0.42857142857142855;0.5714285714285714;0.0;0.0
2019-2020;19;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2019;0.46402093327518534;0.4365460095944178;0.01003052769297863;0.08940252943741823
2019-2020;20;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2019;0.29918032786885246;0.5655737704918032;0.030737704918032786;0.10450819672131148
2019-2020;21;Salud;Centros de Formación Técnica;Técnico en Enfermería;2019;0.4442817932296432;0.5106434888685575;0.00994205550472705;0.03513266239707228
2019-2020;22;Salud;Centros de Formación Técnica;Técnico en Farmacia;2019;0.4072164948453608;0.5567010309278351;0.006443298969072165;0.029639175257731958
2019-2020;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2019;0.3811188811188811;0.5174825174825175;0.06462056462056462;0.03677803677803678
2019-2020;24;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2019;0.56875;0.4;0.025;0.00625
2019-2020;25;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2019;0.43572433192686355;0.4306610407876231;0.01659634317862166;0.1170182841068917
2019-2020;26;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2019;0.4081041968162084;0.5513748191027497;0.009406657018813314;0.031114327062228653
2019-2020;27;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2019;0.43765367053038284;0.47172462240955393;0.01650860554970144;0.07411310151036178
2019-2020;28;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2019;0.4848639023149326;0.3922665988298143;0.01780717374713813;0.10506232510811499
