cod_sies;acred_inst;area_carr;nom_carr_gen;nom_carr_tit;porc_tit_cont_est;ret_1er_anio;dur_real_carr_sem;emp_1er_anio_tit_carr;emp_2do_anio_tit_carr;ing_prom_4to_anio_tit;arancel_anual_carr;per_sies
155.0;3 Años;Administración y Comercio;Técnico en Administración de Recursos Humanos y Personal;Técnico en Administración de Recursos Humanos;0.1391941391941392;0.7791411042944786;6.513513513513512;0.5609756097560976;0.5803108808290155;De $700 mil a $800 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Instalación y Mantención en Redes;0.47586206896551725;0.72;6.704545454545454;0.7375;0.7093023255813954;De $900 mil a $1 millón;;2023-2024
162.0;3 Años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Conectividad y Redes, y en Ciberseguridad;0.20610687022900764;0.6923076923076923;6.499999999999998;0.7916666666666666;0.8985507246376812;De $1 millón a $1 millón 100 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Administración de Redes Computacionales;0.2706422018348624;s/i;10.268292682926823;0.6233766233766234;0.715;De $900 mil a $1 millón;;2023-2024
155.0;3 Años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Conectividad y Redes, y en Ciberseguridad;0.43636363636363634;0.7073170731707317;s/i;0.7307692307692307;0.7903225806451613;De $900 mil a $1 millón;;2023-2024
116.0;5 Años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Conectividad y Redes;0.043478260869565216;0.525;s/i;0.6382978723404256;0.676923076923077;De $800 mil a $900 mil;;2023-2024
111.0;7 Años;Administración y Comercio;Técnico en Administración Financiera y Finanzas;Técnico en Administración Financiera;0.36390315480557595;0.6842105263157895;6.7632398753894085;0.5510440835266821;0.6532258064516129;De $900 mil a $1 millón;;2023-2024
103.0;No;Administración y Comercio;Técnico en Administración Financiera y Finanzas;Técnico Financiero y en Operaciones Financieras Bancarias;0.561352657004831;s/i;6.945714285714285;0.5137931034482759;0.6291946308724832;De $1 millón a $1 millón 100 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Alimentos;Técnico en Calidad de Alimentos y, Calidad y Seguridad Agroalimentaria;0.04201680672268908;0.6086956521739131;6.799999999999999;0.5360824742268041;0.6792452830188679;De $700 mil a $800 mil;;2023-2024
143.0;5 Años;Arte y Arquitectura;Técnico en Ambientes e Interiores;Técnico en Diseño de Espacios y Equipamiento;0.02040816326530612;0.6829268292682927;s/i;0.3333333333333333;0.5423728813559322;s/i;;2023-2024
111.0;7 Años;Administración y Comercio;Técnico en Comercio Exterior;Técnico en Comercio Exterior;0.22845691382765532;0.8198529411764706;6.366666666666665;0.6657381615598886;0.7393483709273183;De $900 mil a $1 millón;;2023-2024
132.0;5 Años;Administración y Comercio;Técnico en Comercio Exterior;Técnico en Comercio Exterior;0.1858974358974359;0.5670103092783505;7.291666666666665;0.8076923076923077;0.7857142857142857;De $1 millón a $1 millón 100 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Computación e Informática;Técnico en Programación Computacional y Análisis de Sistemas;0.40691489361702127;0.6229143492769744;6.300469483568075;0.624113475177305;0.6515837104072398;De $1 millón a $1 millón 100 mil;;2023-2024
162.0;3 Años;Tecnología;Técnico en Computación e Informática;Técnico en Programación Computacional;0.3582089552238806;0.6626506024096386;6.435897435897435;0.8205128205128205;0.8604651162790697;De $1 millón 400 mil a $1 millón 500 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Computación e Informática;Técnico Analista Programador Computacional;0.12;0.5583333333333333;6.000000000000002;0.5454545454545454;0.6601941747572816;De $1 millón a $1 millón 100 mil;;2023-2024
139.0;4 Años;Tecnología;Técnico en Computación e Informática;Técnico Analista Programador;0.3978494623655914;0.7352941176470589;6.0465116279069795;0.3898305084745763;0.5666666666666667;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Computación e Informática;Técnico Analista Programador Computacional y Administración en Infraestrcutura y Plataformas Tecnológicas;0.25364667747163694;0.7202072538860104;7.346889952153111;0.717948717948718;0.8123515439429929;De $1 millón 400 mil a $1 millón 500 mil;;2023-2024
117.0;4 Años;Tecnología;Técnico en Computación e Informática;Técnico  en Informática y en Análisis y Programación Computacional;0.25925925925925924;0.6269315673289183;6.781690140845074;0.8333333333333334;0.78125;s/i;;2023-2024
116.0;5 Años;Tecnología;Técnico en Computación e Informática;Técnico Analista Programador;0.27312775330396477;0.696969696969697;6.951807228915663;0.6477987421383647;0.7483870967741936;De $1 millón a $1 millón 100 mil;;2023-2024
143.0;5 Años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Locución y Conducción de Radio y Televisión, y Técnico en Producción Audiovisual;0.09259259259259259;0.6601941747572816;6.384615384615383;0.39669421487603307;0.48175182481751827;De $700 mil a $800 mil;;2023-2024
144.0;4 Años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Técnico de Nivel Superior en Audiovisual y Camarógrafo de Televisión y Video;0.11702127659574468;s/i;6.79411764705882;0.2033898305084746;0.3108108108108108;s/i;;2023-2024
123.0;4 Años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Técnico en Comunicación Audiovisual y Digital;0.04597701149425287;0.8085106382978723;s/i;0.3611111111111111;0.38571428571428573;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Técnico Audiovisual;0.03875968992248062;0.7804878048780488;7.907692307692312;0.3910891089108911;0.4072164948453608;De $700 mil a $800 mil;;2023-2024
116.0;5 Años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Técnico en Comunicación Audiovisual Digital;0.10975609756097561;0.6190476190476191;6.849999999999997;0.3898305084745763;0.49056603773584906;De $800 mil a $900 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.5154525386313465;0.5723270440251572;6.624096385542168;0.5383759733036707;0.5620300751879699;De $800 mil a $900 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.1827956989247312;0.6842105263157895;s/i;0.5157894736842106;0.5615384615384615;De $800 mil a $900 mil;;2023-2024
139.0;4 Años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.4797687861271676;0.5555555555555556;6.140186915887852;0.44019138755980863;0.5145228215767634;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.2764291307752545;0.7059483726150393;7.8141592920353995;0.5;0.5778588807785888;De $800 mil a $900 mil;;2023-2024
165.0;No;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.4462809917355372;0.4774774774774775;6.310344827586209;0.4942528735632184;0.6181818181818182;De $800 mil a $900 mil;;2023-2024
155.0;3 Años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.45267489711934156;0.6796116504854369;6;0.5480769230769231;0.5454545454545454;De $800 mil a $900 mil;;2023-2024
143.0;5 Años;Administración y Comercio;Técnico en Contabilidad General;Contabilidad General;0.4401519949335022;0.6351931330472103;5.77027027027027;0.6029593094944513;0.6580717488789237;De $900 mil a $1 millón;;2023-2024
123.0;4 Años;Administración y Comercio;Técnico en Contabilidad General;Contabilidad General;0.2914798206278027;0.5463917525773195;7.161290322580646;0.6767676767676768;0.6612903225806451;De $1 millón a $1 millón 100 mil;;2023-2024
104.0;4 Años;Administración y Comercio;Técnico en Contabilidad General;Contador Técnico de Nivel Superior;0.2730496453900709;s/i;11.056603773584893;0.7692307692307693;0.7614678899082569;De $1 millón 100 mil a $1 millón 200 mil;;2023-2024
132.0;5 Años;Administración y Comercio;Técnico en Contabilidad General;Técnico en Contabilidad General;0.1774193548387097;0.49122807017543857;6.602941176470586;0.6885245901639344;0.7457627118644068;De $900 mil a $1 millón;;2023-2024
103.0;No;Administración y Comercio;Técnico en Contabilidad General;Contador de Empresas Financieras;0.6441441441441441;s/i;6.61744966442953;0.5633802816901409;0.5923076923076923;De $1 millón a $1 millón 100 mil;;2023-2024
155.0;3 Años;Administración y Comercio;Técnico en Contabilidad General;Contador General ;0.37037037037037035;0.8048780487804879;s/i;0.5897435897435898;0.7087378640776699;De $900 mil a $1 millón;;2023-2024
116.0;5 Años;Administración y Comercio;Técnico en Contabilidad General;Técnico en Contabilidad General;0.5540540540540541;s/i;s/i;0.7297297297297297;0.7738095238095238;s/i;;2023-2024
111.0;7 Años;Administración y Comercio;Técnico en Contabilidad Tributaria;Contabilidad General Mención Tributaria  ;0.48126064735945484;0.7061728395061728;7.307359307359308;0.5396103896103897;0.6844331641285956;De $900 mil a $1 millón;;2023-2024
143.0;5 Años;Educación;Técnico en Deporte, Recreación y Preparación Física;Técnico Deportivo y Personal Trainer;0.09817671809256662;0.6432246998284734;6.142105263157894;0.3132036847492323;0.3679417122040073;De $700 mil a $800 mil;;2023-2024
123.0;4 Años;Educación;Técnico en Deporte, Recreación y Preparación Física;Preparación Física;0.04265402843601896;0.743421052631579;6.636363636363638;0.2313167259786477;0.3433734939759036;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Educación;Técnico en Deporte, Recreación y Preparación Física;Preparador Físico;0.11440245148110317;0.75;7.030470914127424;0.22685185185185186;0.2864;De $600 mil a $700 mil;;2023-2024
193.0;3 Años;Educación;Técnico en Deporte, Recreación y Preparación Física;Técnico de Fútbol y Árbitro de Futbol;0.03278688524590164;0.75;8.653846153846153;0.4235294117647059;0.4175824175824176;De $900 mil a $1 millón;;2023-2024
143.0;5 Años;Arte y Arquitectura;Técnico en Dibujo Arquitectónico;Dibujo de Arquitectura y Obras Civiles;0.13122171945701358;0.7032967032967034;6.2857142857142865;0.5;0.5796178343949044;De $800 mil a $900 mil;;2023-2024
111.0;7 Años;Arte y Arquitectura;Técnico en Dibujo Arquitectónico;Dibujo Arquitectónico y Estructural, y Modelamiento Arquitectónico y Estructural;0.08;0.75;6.88111888111888;0.5694822888283378;0.6349614395886889;De $800 mil a $900 mil;;2023-2024
143.0;5 Años;Arte y Arquitectura;Técnico en Diseño Gráfico;Técnico en Diseño Gráfico;0.1615720524017467;0.6909090909090909;6.9411764705882355;0.3203125;0.35064935064935066;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Arte y Arquitectura;Técnico en Diseño Gráfico;Técnico en Diseño Gráfico;0.0782608695652174;s/i;s/i;0.3188405797101449;0.32710280373831774;s/i;;2023-2024
116.0;5 Años;Arte y Arquitectura;Técnico en Diseño Gráfico;Técnico en Diseño Gráfico, Digital y Publicitario;0.06951871657754011;0.8067226890756303;7.164179104477614;0.291044776119403;0.3700787401574803;De $700 mil a $800 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad y Electrónica;0.18290854572713644;0.6735340729001584;5.808510638297872;0.6330749354005168;0.712166172106825;De $800 mil a $900 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad y Electrónica;0.27832512315270935;0.781021897810219;6.444444444444445;0.6502463054187192;0.72265625;De $900 mil a $1 millón;;2023-2024
139.0;4 Años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad;0.3053435114503817;0.4714285714285714;5.653061224489797;0.6265060240963856;0.5060240963855421;De $800 mil a $900 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad y Automatización Industrial, e Instalaciones Eléctricas;0.2005856515373353;0.7530487804878049;7.308026030368763;0.6710659898477157;0.7061657032755299;De $900 mil a $1 millón;;2023-2024
116.0;5 Años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad y Electrónica Industrial;0.42783505154639173;0.5645161290322581;6.4675324675324655;0.64;0.6929824561403509;De $1 millón a $1 millón 100 mil;;2023-2024
139.0;4 Años;Tecnología;Técnico en Electromecánica;Técnico en Electromecánica;0.24675324675324675;0.625;s/i;0.6907216494845361;0.7413793103448276;De $900 mil a $1 millón;;2023-2024
111.0;7 Años;Tecnología;Técnico en Electromecánica;Técnico en Mantenimiento Electromecánico;0.11152416356877323;0.7428571428571429;7.173913043478259;0.7220902612826603;0.7695390781563126;De $900 mil a $1 millón;;2023-2024
111.0;7 Años;Tecnología;Técnico en Energía;Técnico en Energías Renovables y Eficiencia Energética;0.25892857142857145;0.7666666666666667;7.320987654320991;0.6;0.5517241379310345;De $1 millón a $1 millón 100 mil;;2023-2024
143.0;5 Años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.06671779141104295;0.7159722222222222;5.93886925795053;0.6393816523061328;0.6887294321415316;De $700 mil a $800 mil;;2023-2024
123.0;4 Años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.018408941485864562;0.7968;7.771513353115727;0.6510757717492984;0.749498997995992;De $700 mil a $800 mil;;2023-2024
176.0;No;Salud;Técnico en Enfermería;Técnico en Enfermería;0.04617414248021108;s/i;s/i;0.803088803088803;0.7982954545454546;De $700 mil a $800 mil;;2023-2024
120.0;No;Salud;Técnico en Enfermería;Técnico en Enfermería;0.03508771929824561;0.4864864864864865;6.732394366197183;0.697841726618705;0.7309941520467836;De $700 mil a $800 mil;;2023-2024
139.0;4 Años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.05800214822771214;0.7319223985890653;6.122222222222223;0.6306306306306306;0.6849925705794948;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.0700402144772118;0.8069472277889111;5.946285714285715;0.6990445859872612;0.7388024516737388;De $700 mil a $800 mil;;2023-2024
113.0;4 Años;Salud;Técnico en Enfermería;Técnico en Enfermería de Nivel Superior;0.024282560706401765;0.549636803874092;6.936305732484076;0.53125;0.7092511013215859;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Salud;Técnico en Farmacia;Técnico en Química y Farmacia;0.0364741641337386;0.7830188679245284;6.106666666666666;0.73992673992674;0.7967032967032966;De $700 mil a $800 mil;;2023-2024
144.0;4 Años;Arte y Arquitectura;Técnico en Fotografía;Técnico de Nivel Superior en Fotografía;0.09289617486338798;s/i;5.571428571428574;0.23958333333333334;0.31297709923664124;De $900 mil a $1 millón;;2023-2024
143.0;5 Años;Administración y Comercio;Técnico en Gastronomía y Cocina;Técnico en Gastronomía Internacional;0.043478260869565216;0.6909547738693468;6.104477611940299;0.3384615384615385;0.3564356435643564;De $600 mil a $700 mil;;2023-2024
123.0;4 Años;Administración y Comercio;Técnico en Gastronomía y Cocina;Técnico en Gastronomía;0.02112676056338028;0.7777777777777778;6.559322033898304;0.2914285714285714;0.38071065989847713;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Administración y Comercio;Técnico en Gastronomía y Cocina;Técnico en Gastronomía;0.06678383128295255;0.8095238095238095;7.200913242009134;0.2708860759493671;0.33874709976798145;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Ciencias Básicas;Técnico en Geología;Técnico en Geología y Control en Sondaje;0.14124293785310735;0.7866666666666666;8.219178082191782;0.42758620689655175;0.49635036496350365;De $800 mil a $900 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Instrumentación, Automatización y Control Industrial;Técnico en Automatización y Control Industrial;0.06666666666666667;s/i;s/i;0.75;0.847457627118644;De $1 millón a $1 millón 100 mil;;2023-2024
139.0;4 Años;Tecnología;Técnico en Instrumentación, Automatización y Control Industrial;Técnico en Instrumentación y Control;0.33070866141732286;s/i;s/i;0.6794871794871795;0.6666666666666666;De $900 mil a $1 millón;;2023-2024
117.0;4 Años;Tecnología;Técnico en Instrumentación, Automatización y Control Industrial;Técnico en Control Industrial y en Automatización y Control;0.4784172661870504;0.6368421052631579;6.589805825242716;0.9024390243902439;;s/i;;2023-2024
143.0;5 Años;Salud;Técnico en Laboratorio Clínico;Técnico Laboratorista Clínico y Banco de Sangre;0.08403361344537816;0.6829268292682927;s/i;0.6086956521739131;0.6451612903225806;De $600 mil a $700 mil;;2023-2024
139.0;4 Años;Salud;Técnico en Laboratorio Clínico;Técnico Laboratorista Clínico y Banco de Sangre;0.048484848484848485;0.746031746031746;6.205479452054793;0.4765625;0.4842105263157895;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Salud;Técnico en Laboratorio Clínico;Técnico de Laboratorio Clínico y Banco de Sangre;0.03052064631956912;0.9035532994923858;5.076142131979695;0.6423982869379015;0.726790450928382;De $600 mil a $700 mil;;2023-2024
143.0;5 Años;Administración y Comercio;Técnico en Logística;Técnico en Operaciones Logísticas;0.2003577817531306;0.6514851485148515;5.26358695652174;0.73828125;0.8024691358024691;s/i;;2023-2024
139.0;4 Años;Administración y Comercio;Técnico en Logística;Técnico en Logística y en Logística Marítima Portuaria;0.265625;0.675;5.547169811320755;0.6299212598425197;0.6144578313253012;s/i;;2023-2024
111.0;7 Años;Administración y Comercio;Técnico en Logística;Técnico en Gestión Logística;0.27690802348336596;0.7155797101449275;6.313846153846153;0.7082683307332294;0.7857142857142857;De $1 millón a $1 millón 100 mil;;2023-2024
132.0;5 Años;Administración y Comercio;Técnico en Logística;Técnico en Gestión Logística y en Operaciones Logísticas;0.27040816326530615;0.3877551020408163;5.315068493150688;0.6962025316455697;0.75;s/i;;2023-2024
139.0;4 Años;Tecnología;Técnico en Mantenimiento Industrial;Técnico en Mantenimiento Industrial;0.40236686390532544;0.5849056603773585;5.721311475409838;0.7058823529411765;0.7265625;De $900 mil a $1 millón;;2023-2024
111.0;7 Años;Tecnología;Técnico en Mantenimiento Industrial;Técnico Maquinaria y Vehículos Pesados;0.14516129032258066;0.7290969899665551;8.082706766917294;0.6388888888888888;0.6986666666666667;De $900 mil a $1 millón;;2023-2024
116.0;5 Años;Tecnología;Técnico en Mantenimiento Industrial;Técnico en Mantenimiento Industrial;0.25595238095238093;0.5909090909090909;7.470588235294119;0.7872340425531915;0.8144329896907216;De $1 millón 100 mil a $1 millón 200 mil;;2023-2024
143.0;5 Años;Salud;Técnico en Masoterapia;Técnico en Masoterapia;0.08053691275167785;0.7435897435897436;6.294117647058827;0.2736842105263158;0.34057971014492755;De $600 mil a $700 mil;;2023-2024
123.0;4 Años;Salud;Técnico en Masoterapia;Técnico en Masoterapia;0.037267080745341616;0.7862068965517242;7.519480519480518;0.2233502538071066;0.31125827814569534;De $600 mil a $700 mil;;2023-2024
155.0;3 Años;Salud;Técnico en Masoterapia;Técnico en Masoterapia;0.04964539007092199;0.625;6.892857142857145;0.1875;0.3384615384615385;De $600 mil a $700 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Autotrónica y en Maquinaria Pesada;0.22195416164053075;0.6386554621848739;6.175;0.5570866141732284;0.6041009463722398;De $800 mil a $900 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Autotrónica;0.10476190476190476;0.7103825136612022;7.262295081967213;0.5283582089552239;0.6053333333333333;De $800 mil a $900 mil;;2023-2024
139.0;4 Años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Maquinaria Pesada, y Sistemas Eléctricos;0.24242424242424243;0.7413793103448276;6.738095238095236;0.5978260869565217;0.6105263157894737;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Autotrónica;0.13850616388687453;0.7828894269572235;7.859154929577465;0.5253227408142999;0.5672981056829511;De $800 mil a $900 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Mecánica Industrial;Técnico en Mantenimiento Mecánico;0.14953271028037382;s/i;s/i;0.75;;s/i;;2023-2024
143.0;5 Años;Tecnología;Técnico en Minería;Técnico en Minería;0.25464684014869887;0.739938080495356;6.137931034482758;0.5741239892183289;0.6016096579476862;De $900 mil a $1 millón;;2023-2024
123.0;4 Años;Tecnología;Técnico en Minería;Técnico en Minería;0.17258883248730963;0.6039603960396039;8.416666666666668;0.6349206349206349;0.6829268292682927;De $900 mil a $1 millón;;2023-2024
116.0;5 Años;Tecnología;Técnico en Minería;Técnico en Operaciones Mineras;0.12389380530973451;0.726027397260274;7.84126984126984;0.6792452830188679;0.6877637130801688;De $1 millón 100 mil a $1 millón 200 mil;;2023-2024
123.0;4 Años;Salud;Técnico en Nutrición y Dietética;Técnico en Alimentación y Nutrición;0.1111111111111111;s/i;s/i;0.358974358974359;;s/i;;2023-2024
111.0;7 Años;Salud;Técnico en Nutrición y Dietética;Técnico en Nutrición y Dietética;0.11464968152866242;s/i;s/i;0.297029702970297;0.3691588785046729;De $600 mil a $700 mil;;2023-2024
143.0;5 Años;Arte y Arquitectura;Técnico en Peluquería y Estética;Cosmetología y Peluquería;0.13259668508287292;0.717234262125903;5.731359649122808;0.21723730814639905;0.25106990014265335;De $600 mil a $700 mil;;2023-2024
113.0;4 Años;Arte y Arquitectura;Técnico en Peluquería y Estética;Técnico de Nivel Superior en Estética Integral;0.02888086642599278;0.6512605042016807;6.532110091743119;0.21935483870967742;0.22950819672131148;s/i;;2023-2024
155.0;3 Años;Arte y Arquitectura;Técnico en Peluquería y Estética;Técnico en Estética Integral;0.04245283018867924;0.7254901960784313;5.916666666666667;0.1792452830188679;0.2676056338028169;De $600 mil a $700 mil;;2023-2024
143.0;5 Años;Salud;Técnico en Podología;Técnico en Podología Clínica;0.022222222222222223;0.7987421383647799;5.4088397790055245;0.345679012345679;0.38235294117647056;s/i;;2023-2024
176.0;No;Salud;Técnico en Podología;Técnico de Nivel Superior en Podología;0.04263565891472868;s/i;s/i;0.8653846153846154;0.7692307692307693;s/i;;2023-2024
143.0;5 Años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.3556058890147225;0.6442687747035574;6.225352112676056;0.5;0.5159944367176634;De $800 mil a $900 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.09375;0.42028985507246375;s/i;0.2916666666666667;0.5035971223021583;De $700 mil a $800 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.24485981308411214;0.84375;7.236363636363636;0.425414364640884;0.5385852090032154;De $700 mil a $800 mil;;2023-2024
117.0;4 Años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.24257425742574257;0.6245283018867924;7.52229299363057;0.78;0.7368421052631579;De $800 mil a $900 mil;;2023-2024
165.0;No;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.22674418604651161;s/i;s/i;0.265625;0.2830188679245283;De $700 mil a $800 mil;;2023-2024
144.0;4 Años;Administración y Comercio;Técnico en Producción de Eventos;Técnico de Nivel Superior en Gestión y Producción de Eventos;0.061224489795918366;0.7407407407407407;4.827586206896551;0.27941176470588236;0.44642857142857145;s/i;;2023-2024
155.0;3 Años;Administración y Comercio;Técnico en Producción de Eventos;Técnico en Producción de Eventos;0.043478260869565216;s/i;s/i;0.46511627906976744;0.5;s/i;;2023-2024
143.0;5 Años;Salud;Técnico en Radiología y Radioterapia;Técnico en Imagenología;0.12857142857142856;0.6545454545454545;5.399999999999999;0.6320754716981132;0.782051282051282;s/i;;2023-2024
111.0;7 Años;Salud;Técnico en Radiología y Radioterapia;Técnico de Radiodiagnóstico y Radioterapia;0.04983388704318937;0.88;5.513274336283186;0.6586345381526104;0.6816143497757847;De $700 mil a $800 mil;;2023-2024
143.0;5 Años;Ciencias Sociales;Técnico en Relaciones Públicas;Técnico en Comunicación y Relaciones Publicas;0.14009661835748793;0.6292134831460674;6.75;0.4609375;0.550561797752809;De $800 mil a $900 mil;;2023-2024
176.0;No;Administración y Comercio;Técnico en Seguridad Privada;Técnico de Nivel Superior en Gestión de Seguridad Privada;0.8529411764705882;s/i;s/i;1.0;1.0;De $1 millón 600 mil a $1 millón 700 mil;;2023-2024
143.0;5 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico en Trabajo Social;0.40341488277268095;0.6692015209125475;5.746153846153845;0.366953877344146;0.4478616049975973;De $700 mil a $800 mil;;2023-2024
123.0;4 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico en Trabajo Social;0.27076923076923076;0.7366255144032922;6.731707317073172;0.26618705035971224;0.4247787610619469;s/i;;2023-2024
176.0;No;Ciencias Sociales;Técnico en Servicio Social;Técnico de Nivel Superior en Trabajo Social;0.5728643216080402;s/i;7.727272727272726;0.6210526315789474;0.6578947368421053;De $800 mil a $900 mil;;2023-2024
117.0;4 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico de Nivel Superior en Trabajo Social;0.25914634146341464;0.6074561403508771;6.848;0.46153846153846156;0.53125;s/i;;2023-2024
113.0;4 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico de Nivel Superior en Servicio Social;0.21145374449339208;0.5699481865284974;6.380434782608698;0.3258426966292135;0.375;s/i;;2023-2024
106.0;3 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico de Nivel Superior en Servicio Social;0.1171875;0.5935828877005348;6.95;0.6538461538461539;;s/i;;2023-2024
116.0;5 Años;Ciencias Sociales;Técnico en Servicio Social;Técnico en Trabajo Social;0.6327790973871734;0.7766272189349113;5.609009009009009;0.26756756756756755;0.3800995024875622;De $700 mil a $800 mil;;2023-2024
143.0;5 Años;Tecnología;Técnico en Sonido;Técnico en Sonido;0.15441176470588236;0.5930232558139535;7.044444444444444;0.20105820105820105;0.36464088397790057;De $600 mil a $700 mil;;2023-2024
123.0;4 Años;Tecnología;Técnico en Sonido;Técnico en Sonido;0.016666666666666666;0.7887323943661971;s/i;0.3488372093023256;0.35714285714285715;s/i;;2023-2024
111.0;7 Años;Tecnología;Técnico en Sonido;Tecnología en Sonido;0.12578616352201258;0.9191919191919192;7.791666666666667;0.21739130434782608;0.33613445378151263;De $700 mil a $800 mil;;2023-2024
116.0;5 Años;Tecnología;Técnico en Sonido;Técnico en Sonido;0.10679611650485436;0.7960199004975125;7.591836734693879;0.3055555555555556;0.3;De $600 mil a $700 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Telecomunicaciones;Técnico en Telecomunicaciones y Administración de Redes;0.2246153846153846;0.7262357414448669;6.958620689655173;0.6747967479674797;0.703030303030303;De $900 mil a $1 millón;;2023-2024
123.0;4 Años;Salud;Técnico en Terapias Naturales y Naturopatía;Técnico en Salud Natural y Terapias Alternativas;0.2;0.7068965517241379;s/i;0.1951219512195122;;s/i;;2023-2024
143.0;5 Años;Tecnología;Técnico en Topografía;Técnico en Topografía;0.0481283422459893;0.7083333333333334;5.5476190476190474;0.7075471698113207;0.7086092715231788;De $1 millón a $1 millón 100 mil;;2023-2024
111.0;7 Años;Tecnología;Técnico en Topografía;Técnico en Topografía;0.1402439024390244;0.7280701754385965;7.686868686868684;0.6506550218340611;0.678391959798995;De $1 millón a $1 millón 100 mil;;2023-2024
137.0;3 Años;Humanidades;Técnico en Traducción e Interpretariado;Técnico en Interpretación de Enlace Inglés-Castellano, y Técnico en Inglés;0.12234042553191489;0.5853658536585366;6.328125;0.33035714285714285;0.33;De $800 mil a $900 mil;;2023-2024
143.0;5 Años;Administración y Comercio;Técnico en Turismo y Hotelería;Técnico en Turismo y en Administración Hotelera y Resorts Internacional ;0.06858407079646017;0.638095238095238;5.731884057971015;0.35327635327635326;0.44281524926686217;De $600 mil a $700 mil;;2023-2024
123.0;4 Años;Administración y Comercio;Técnico en Turismo y Hotelería;Técnico en Turismo;0.13043478260869565;s/i;7.653846153846159;0.3181818181818182;0.34065934065934067;s/i;;2023-2024
